Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,Aromatic Proportion,MolMR,logS
"sodium 2-{2,5-dichloro-4-[(E)-2-(2-methyl-1H-indol-3-yl)diazen-1-yl]benzenesulfonamido}ethane-1-sulfonate",-0.2568999999999997,513.3600000000002,7.0,8.0,2.0,0.3870967741935484,115.58540000000002,-3.7561795168
2-hydroxy-1-(4-{[4-(2-hydroxy-2-methylpropanoyl)phenyl]methyl}phenyl)-2-methylpropan-1-one,3.1846000000000014,340.41900000000004,6.0,4.0,2.0,0.48,96.94660000000003,-4.536378597
barium(+2) cation; iron(+3) cation; oxygen(-2) anion,-2.6679999999999993,1111.4490000000003,0.0,0.0,0.0,0.0,18.7975,-8.7448595438
"(octahydro-4,7-methano-1H-indenediyl)bis(methylene) diacrylate",2.7432000000000007,304.386,6.0,4.0,0.0,0.0,81.72000000000004,-4.4930858187
1-(2-benzenesulfonamidophenyl)-3-phenylurea,4.131400000000002,367.43000000000006,5.0,3.0,3.0,0.6923076923076923,102.7759,-4.5784028785
dipotassium; oxygen(-2) anion; titanium(+4) cation,-6.3509,174.06,0.0,0.0,0.0,0.0,2.0595,-5.5836431263
2-ethylhexyl prop-2-enoate,2.9320000000000013,184.27899999999997,7.0,2.0,0.0,0.0,54.46200000000004,-4.2832046138
"zinc bis[O,O-bis(2-ethylhexyl)] bis(dithiophosphate)",12.44509999999998,772.498,28.0,8.0,0.0,0.0,200.3319999999992,-4.9288559714
Tricyclodecanyl acetate,2.3742,194.27399999999997,1.0,2.0,0.0,0.0,52.59900000000004,-3.3380498278
ethanethiol,0.9360999999999999,62.137,0.0,1.0,1.0,0.0,19.527,-0.8459165595999999
3-({[({[(2-ethylhexyl)oxy]carbonyl}peroxy)carbonyl]oxy}methyl)heptane,5.640600000000006,346.46400000000017,12.0,6.0,0.0,0.0,91.47800000000008,-2.5951754429
"3,7-dimethyloct-6-enal",2.9579000000000013,154.253,5.0,1.0,0.0,0.0,48.510000000000026,-3.243750947
"(1S,2S)-1-methyl-4-(propan-2-yl)-7-oxabicyclo[2.2.1]heptan-2-ol",1.7148999999999999,170.25199999999998,1.0,2.0,1.0,0.0,46.916800000000016,-0.288092629
3-[4-(propan-2-yl)phenyl]propanal,2.9415000000000013,176.259,4.0,1.0,0.0,0.46153846153846156,54.91600000000004,-3.3026567859
1-bromobutane,2.1814,137.01999999999998,2.0,0.0,0.0,0.0,28.70199999999999,-2.1977641867
sodium hydrogen (2S)-2-dodecanamidopentanedioate,-0.9891999999999961,351.4190000000001,15.0,4.0,2.0,0.0,85.65150000000007,-3.6091104804
[2-(1-propoxyethoxy)ethyl]benzene,3.0183000000000018,208.301,7.0,2.0,0.0,0.4,61.80300000000005,-3.3841929036
"6,6-dimethoxy-2,5,5-trimethylhex-2-ene",2.987800000000002,186.295,5.0,2.0,0.0,0.0,55.63500000000005,-3.3397616042
4-(1-methoxy-1-methylethyl)-1-methylcyclohexene,3.1578000000000017,168.27999999999997,2.0,1.0,0.0,0.0,52.186000000000035,-3.2966135776
"cobalt(3+) ion 9-(2-carboxyphenyl)-6-(diethylamino)-N,N-diethyl-3H-xanthen-3-iminium bis(3-methyl-4-[(E)-2-(2-oxido-5-{[3-(propan-2-yloxy)propyl]sulfamoyl}phenyl)diazen-1-yl]-1-phenyl-1H-pyrazol-5-olate)",12.595639999999985,1445.578,28.0,21.0,3.0,0.54,375.0533000000013,-3.2357622441000005
"1,4-dichloro-2-nitrobenzene",2.9016,192.001,1.0,2.0,0.0,0.5454545454545454,43.11640000000001,-3.3642253983
"3,7-dimethylnon-6-en-1-yn-3-ol",2.5071000000000003,166.26399999999998,4.0,1.0,1.0,0.0,52.738800000000026,-2.3027678878
3-(trimethoxysilyl)propyl 2-methylprop-2-enoate,1.3739,248.35099999999997,8.0,5.0,0.0,0.0,61.97800000000004,-3.4779807224
"4,4'-Isopropylidenediphenol, oligomeric reaction products with 1-chloro-2,3-epoxypropane, esters with acrylic acid",4.304700000000003,392.87900000000025,4.0,4.0,3.0,0.4444444444444444,106.63440000000004,-3.6804449633
"1-phenyl-2,5-dihydro-1H-pyrrole-2,5-dione",1.1159999999999999,173.17100000000002,1.0,2.0,0.0,0.46153846153846156,48.07500000000002,-2.3273175561
"5-methyl-2-(4-methylphenyl)-2,3-dihydro-1H-pyrazol-3-one",2.10762,188.23,1.0,2.0,0.0,0.42857142857142855,56.39100000000003,-2.365667988
(4-formylphenyl)boronic acid,-0.8211000000000004,149.94199999999998,2.0,3.0,2.0,0.5454545454545454,41.655100000000026,-2.2673846672
4-methyl-4-phenylpentan-2-one,2.9433000000000016,176.25900000000001,3.0,1.0,0.0,0.46153846153846156,54.76600000000004,-2.337666283
pentyl propanoate,2.1298000000000004,144.21399999999997,5.0,2.0,0.0,0.0,40.77500000000001,-2.2505224040000003
"1-chloro-1,2,2-trifluoroethene",2.2603,116.46900000000001,0.0,0.0,0.0,0.0,16.203000000000007,-2.1609542979
"Dodecan-1-ol, ethoxylated",3.916200000000003,230.39199999999994,13.0,2.0,1.0,0.0,69.74880000000007,-1.4593774078
11-aminoundecanoic acid,2.5406000000000004,201.30999999999997,10.0,2.0,2.0,0.0,58.24320000000004,-2.4007753619
"N',N'''''-hexane-1,6-diylbis[N-(4-chlorophenyl)(imidodicarbonimidic diamide)]",3.3366,505.4580000000002,9.0,2.0,6.0,0.35294117647058826,144.8409999999999,-2.8005950876
(5Z)-5-ethylidenebicyclo[2.2.1]hept-2-ene,2.5287000000000006,120.19499999999996,0.0,0.0,0.0,0.0,39.111,-3.1767964148
"1,3-diethyl-1,3-diphenylurea",4.159400000000003,268.36,4.0,1.0,0.0,0.6,84.32000000000005,-3.5256277962
butyl 2-aminobenzoate,2.2257000000000002,193.24599999999998,4.0,3.0,1.0,0.42857142857142855,56.04490000000003,-3.3830205262
benzyl 2-hydroxybenzoate,2.749200000000001,228.24699999999999,3.0,3.0,1.0,0.7058823529411765,63.66830000000003,-4.4139224059
tetrabutylstannane,6.635600000000007,347.1750000000002,12.0,0.0,0.0,0.0,84.61400000000008,-4.596065772
magnesium(2+) ion dimethanolate,-2.4277999999999986,86.373,0.0,2.0,0.0,0.0,17.602,-3.9943699512
cadmium,-0.0025,112.412,0.0,0.0,0.0,0.0,0.0,-4.1112934221
"6,8-bis(phenylamino)naphthalene-1-sulfonic acid",5.573700000000003,390.4640000000001,5.0,4.0,3.0,0.7857142857142857,113.21200000000003,-4.6725029066
di-tert-butyl sec-butylidene diperoxide,3.6060000000000025,234.33599999999993,5.0,4.0,0.0,0.0,62.542000000000066,-4.4507609201
"1,1'-sulfanediyldibenzene",3.8378000000000023,186.279,2.0,1.0,0.0,0.9230769230769231,57.007000000000026,-4.3606078686
"4-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]-N-(3-ethoxypropyl)benzene-1-sulfonamide",3.2470000000000008,496.5410000000003,9.0,8.0,3.0,0.5142857142857142,128.64070000000004,-4.7874700957
"tetrachloro-1,3-dihydro-2-benzofuran-1,3-dione",3.6107999999999993,285.89699999999993,0.0,3.0,0.0,0.4,56.228,-4.5531196112
"calcium 4,5-dichloro-2-[(E)-2-[3-methyl-5-oxo-1-(3-sulfonatophenyl)-4,5-dihydro-1H-pyrazol-4-yl]diazen-1-yl]benzene-1-sulfonate",2.2958,545.3950000000002,5.0,10.0,0.0,0.375,113.4834,-3.8390840609
ethanol,-0.0014000000000000123,46.069,0.0,1.0,1.0,0.0,12.759800000000002,1.2336682179
"1,4-dimethoxybenzene",1.7038,138.166,2.0,2.0,0.0,0.6,39.546000000000014,-2.2455315279
[2-(cyclohexyloxy)ethyl]benzene,3.578400000000003,204.31300000000005,4.0,1.0,0.0,0.4,62.971000000000046,-2.4180900548
"cobalt(2+);2-ethyl-2,5-dimethylhexanoate",3.1751000000000023,401.45300000000026,10.0,4.0,0.0,0.0,94.95400000000008,-2.7160174073000003
"(2E)-1-(2,6,6-trimethylcyclohex-3-en-1-yl)but-2-en-1-one",3.370000000000002,192.30199999999996,2.0,1.0,0.0,0.0,60.01300000000004,-3.3963665007
"1,4-bis(oxiran-2-ylmethyl) benzene-1,4-dicarboxylate",0.7977999999999998,278.26000000000005,6.0,6.0,0.0,0.3,66.48700000000004,-3.5579600556
dec-4-enal,3.102000000000001,154.253,7.0,1.0,0.0,0.0,48.58000000000003,-3.301742894
"disodium 2,2'-ethene-1,2-diylbis[5-({4-anilino-6-[(2-hydroxyethyl)(methyl)amino]-1,3,5-triazin-2-yl}amino)benzenesulfonate]",-2.1253999999999884,900.912,18.0,20.0,6.0,0.5806451612903226,224.11879999999957,-3.0693211517
"2,3,5-trimethylphenol",2.3174600000000005,136.194,0.0,1.0,1.0,0.6,42.31780000000003,-2.2522030039
"1,1,1-trifluoroethane",1.5686000000000002,84.04,0.0,0.0,0.0,0.0,11.729000000000005,-2.043101387
2-hydroxy-1-[4-(2-hydroxyethoxy)phenyl]-2-methylpropan-1-one,1.0112999999999999,224.25599999999997,5.0,4.0,2.0,0.375,59.651100000000035,-1.4699304792
isothiocyanatomethane,0.7190000000000001,73.12,0.0,2.0,0.0,0.0,20.95,-0.9832225904
"1,3-dimethyl-1,3-diphenylurea",3.3792000000000018,240.306,2.0,1.0,0.0,0.6666666666666666,75.08600000000004,-3.4975575811
"1,4-dioxacyclohexadecane-5,16-dione",2.987400000000002,256.3419999999999,0.0,4.0,0.0,0.0,68.08800000000005,-3.533758505
"Alcohols, C9-11-iso-, C10-rich",2.975300000000002,158.285,7.0,1.0,1.0,0.0,49.62580000000003,-3.3243784972
cobalt(2+) dipropanoate,-1.709899999999999,205.07499999999996,2.0,4.0,0.0,0.0,30.595999999999986,-0.4376623173
ethyl 3-phenyloxirane-2-carboxylate,1.6895999999999998,192.214,3.0,3.0,0.0,0.42857142857142855,50.68900000000003,-2.4096512377
"2,6-dimethylheptan-2-ol",2.583600000000001,144.258,4.0,1.0,1.0,0.0,44.98680000000002,-2.2869836341
benzyl propanoate,2.1398,164.204,3.0,2.0,0.0,0.5,46.52900000000003,-2.344979827
1-ethynylcyclohexyl acetate,1.8856,166.22,1.0,2.0,0.0,0.0,46.41500000000003,-2.352215179
triethylamine,1.3481,101.193,3.0,1.0,0.0,0.0,33.46199999999998,-0.1376829835
"N-(3-aminopropyl)-N'-octadec-9-en-1-ylpropane-1,3-diamine",5.942000000000005,381.69300000000015,23.0,3.0,3.0,0.0,123.4798000000001,-3.7183913352
(methylsulfanyl)methane,0.9792,62.137,0.0,1.0,0.0,0.0,19.439,-0.9312189022
sodium (methylcarbamothioyl)sulfanide,-2.9583999999999993,129.185,0.0,2.0,1.0,0.0,29.0227,0.747325108
"2,4,5-trichloroaniline",3.229,196.464,0.0,1.0,1.0,0.6,45.88440000000001,-3.4359504856
2-chloro-6-(trichloromethyl)pyridine,3.5617,230.909,0.0,1.0,0.0,0.5454545454545454,48.484000000000016,-3.506108364
3-hydroxynaphthalene-2-carboxylic acid,2.2436000000000003,188.182,1.0,2.0,2.0,0.7142857142857143,52.57210000000003,-3.4172455835
"(3E)-penta-1,3-diene; (3Z)-penta-1,3-diene; cyclopentene",5.223500000000005,204.35699999999994,2.0,0.0,0.0,0.0,73.01300000000003,-2.4542650743000003
3-(3-propan-2-ylphenyl)butanal,3.502500000000002,190.28599999999994,4.0,1.0,0.0,0.42857142857142855,59.627000000000045,-3.6773468456
"hexasodium 4-amino-3-[2-(5-{[4-chloro-6-({3-[2-(sulfonatooxy)ethanesulfonyl]phenyl}amino)-1,3,5-triazin-2-yl]amino}-2-sulfonatophenyl)diazen-1-yl]-6-[2-(1,5-disulfonatonaphthalen-2-yl)diazen-1-yl]-5-hydroxynaphthalene-2,7-disulfonate",-14.767800000000001,1357.501,18.0,32.0,4.0,0.4578313253012048,254.12959999999984,-1.277021164
"1,1,2,2,3,3,4-heptafluorocyclopentane",2.6341,196.065,0.0,0.0,0.0,0.0,24.354,-2.436880918
tributyl[(tributylstannyl)oxy]stannane,9.694599999999998,596.117,20.0,1.0,0.0,0.0,130.88300000000007,-3.9228515135
"Hydrocarbons, C5-rich",2.1965000000000003,72.151,2.0,0.0,0.0,0.0,25.19899999999999,-3.006984006
2-methoxy-4-[(1E)-prop-1-en-1-yl]phenol,2.433900000000001,164.20399999999998,2.0,2.0,1.0,0.5,49.36680000000002,-2.3647374971
"3,4-dimethylbenzaldehyde",2.11594,134.178,1.0,1.0,0.0,0.6,41.303500000000014,-2.277035079
"1-phenylethan-1-aminium hydrate hydrogen [(2R,3S)-3-methyloxiran-2-yl]phosphonate",-0.5583,277.257,2.0,3.0,2.0,0.3333333333333333,65.51920000000003,-0.5941393378000001
"disodium 2-(2,4,5,7-tetraiodo-6-oxido-3-oxoxanthen-9-yl)benzoate",-1.571699999999999,879.8590000000002,2.0,5.0,0.0,0.6451612903225806,139.1864999999999,-1.0993150407
butyl acetate,1.3496000000000001,116.15999999999998,3.0,2.0,0.0,0.0,31.540999999999986,-1.2199585633
"4,4'-diaminobiphenyl-2,2'-disulfonic acid",1.0114,344.37,3.0,6.0,4.0,0.5454545454545454,80.33200000000002,-2.6919272706
4-hydroxy-3-methoxy-5-nitrobenzaldehyde,1.1214999999999997,197.146,3.0,5.0,1.0,0.42857142857142855,46.70070000000001,-2.4496899299
N-[3-(diethylamino)phenyl]acetamide,2.4912,206.289,4.0,2.0,1.0,0.4,64.30670000000003,-2.4693780306
plumbanone,-0.49960000000000004,223.19899999999998,0.0,1.0,0.0,0.0,6.440499999999999,-3.5023551324
"1,3-bis(2-methylphenyl)guanidine",3.361740000000001,239.322,2.0,1.0,2.0,0.6666666666666666,77.26310000000002,-3.5338845835000003
"2-ethylpentyl 3-(3,5-ditert-butyl-4-hydroxyphenyl)propanoate",6.289300000000007,376.58100000000013,8.0,3.0,1.0,0.2222222222222222,113.47580000000008,-7.098737149600001
Longifolene,4.4150000000000045,204.35699999999997,0.0,0.0,0.0,0.0,64.58300000000004,-4.412762427200001
2-phenylethyl 2-hydroxybenzoate,2.7917000000000014,242.27399999999997,4.0,3.0,1.0,0.6666666666666666,68.53530000000003,-4.4891053349000005
"propane-1,2-diyl dibenzoate",3.0889000000000015,284.311,5.0,4.0,0.0,0.5714285714285714,78.04400000000005,-4.5673029377
tricalcium diphosphate,-6.791600000000001,310.17400000000004,0.0,8.0,0.0,0.0,32.475,-4.6051146656
2-(2-methylbutan-2-yl)cyclohexyl acetate,3.544500000000003,212.33299999999997,3.0,2.0,0.0,0.0,61.584000000000046,-4.4462039036
2-cyclohexylidene-2-phenylacetonitrile,3.9278800000000027,197.28100000000003,1.0,1.0,0.0,0.4,62.06000000000004,-4.4200239973
"2-{2-[(2,6-dichlorophenyl)amino]phenyl}acetic acid",4.364100000000001,296.153,4.0,2.0,2.0,0.631578947368421,77.52650000000003,-4.6202577876
"1,1'-ethane-1,2-diylbis(4-nitrobenzene)",3.2882000000000016,272.26,5.0,4.0,0.0,0.6,73.60080000000002,-4.589885800199999
"4-(2,4,4-trimethylpentan-2-yl)phenol",4.106000000000003,206.329,2.0,1.0,1.0,0.4,65.20480000000005,-4.4694622333
4-nonylphenol,4.685300000000005,220.35600000000002,8.0,1.0,1.0,0.375,69.80380000000005,-4.4980268403
N-(4-carbamoylphenyl)-4-methoxy-3-nitrobenzamide,1.9545999999999997,315.2850000000001,5.0,5.0,2.0,0.5217391304347826,82.56150000000002,-4.6536052692
dimethyl(octadecyl)amine,2.3964000000000008,334.03200000000004,17.0,0.0,1.0,0.0,97.2237000000001,-4.6786900339
tetrabutylazanium bromide,2.007599999999999,322.37500000000006,12.0,0.0,0.0,0.0,79.36040000000007,1.3320248442
cadmium dihydroxide,-0.35609999999999997,146.42600000000002,0.0,2.0,0.0,0.0,3.8716,-3.3236333941
"(2R)-6-fluoro-2-[(2R)-oxiran-2-yl]-3,4-dihydro-2H-1-benzopyran; (2R)-6-fluoro-2-[(2S)-oxiran-2-yl]-3,4-dihydro-2H-1-benzopyran; (2S)-6-fluoro-2-[(2R)-oxiran-2-yl]-3,4-dihydro-2H-1-benzopyran; (2S)-6-fluoro-2-[(2S)-oxiran-2-yl]-3,4-dihydro-2H-1-benzopyran",7.672400000000009,776.82,4.0,8.0,0.0,0.42857142857142855,195.50799999999938,-3.0521011765
"(2E)-3,7-dimethylocta-2,6-dien-1-ol",2.6714000000000016,154.253,4.0,1.0,1.0,0.0,49.50780000000003,-2.3519095035
"1,2-dimethoxybenzene",1.7038,138.16599999999997,2.0,2.0,0.0,0.6,39.546000000000014,-1.3149750669
"2-(4,5-diamino-1H-pyrazol-1-yl)ethan-1-ol; sulfuric acid",-1.612999999999999,240.24099999999999,2.0,7.0,5.0,0.3333333333333333,52.31500000000001,0.4442593444
"disodium benzene-1,3-disulfonate",-6.497199999999997,282.206,2.0,6.0,0.0,0.375,42.368400000000015,0.3709472853
tris(2-butoxyethyl) phosphate,4.594400000000005,398.47700000000026,21.0,7.0,0.0,0.0,102.64350000000007,-2.7785623319
1-methoxyhexane,2.2131,116.204,5.0,1.0,0.0,0.0,36.017999999999994,-2.2450853258000003
1-chloro-2-nitro-4-(trifluoromethyl)benzene,3.2670000000000003,225.55299999999994,1.0,2.0,0.0,0.42857142857142855,43.1084,-2.5337046723
Betamethasone,1.8957000000000002,392.4670000000002,2.0,5.0,3.0,0.0,99.94440000000004,-3.7709815003
3-(4-isopropylphenyl)-2-methylpropanal,3.502500000000002,190.28599999999994,4.0,1.0,0.0,0.42857142857142855,59.627000000000045,-3.4598629014
"(2,4,6-trimethylcyclohex-3-en-1-yl)methanol",2.2171000000000003,154.253,1.0,1.0,1.0,0.0,47.27780000000003,-2.3711973931
"3,7-dimethylnona-1,6-dien-3-ol",3.0599000000000016,168.27999999999997,5.0,1.0,1.0,0.0,54.10280000000004,-2.4091286640000003
"tris(oxiran-2-ylmethyl) benzene-1,2,4-tricarboxylate",0.3533999999999997,378.33300000000014,9.0,9.0,0.0,0.2222222222222222,86.50950000000003,-2.7622964758
"2,4-dimethyl-4-phenyltetrahydrofuran",2.7531000000000008,176.25900000000001,1.0,1.0,0.0,0.46153846153846156,53.82500000000004,-2.4332379452
ethyl 2-ethylhexanoate,2.765900000000001,172.26799999999997,6.0,2.0,0.0,0.0,49.93900000000003,-3.423291255
quinolin-8-ol,1.9403999999999995,145.16099999999997,0.0,2.0,1.0,0.9090909090909091,43.407800000000016,-2.3496052546
"trisodium (3Z)-7-({4-chloro-6-[ethyl({3-[2-(sulfonatooxy)ethanesulfonyl]phenyl})amino]-1,3,5-triazin-2-yl}amino)-3-[2-(4-methoxy-2-sulfonatophenyl)hydrazin-1-ylidene]-4-oxo-3,4-dihydronaphthalene-2-sulfonate",-6.847700000000019,940.2560000000002,15.0,21.0,2.0,0.4067796610169492,195.40529999999973,-1.1616711076
zinc dihydroxide,-0.35609999999999997,99.404,0.0,2.0,0.0,0.0,3.8716,-2.1858288548
"1,2-diethoxybenzene",2.484000000000001,166.21999999999994,4.0,2.0,0.0,0.5,48.78000000000003,-2.41045076
(2E)-but-2-ene,1.5824,56.108000000000004,0.0,0.0,0.0,0.0,20.488,-1.9394650737
D-erythro-pentitol,-2.9463000000000004,152.146,4.0,5.0,5.0,0.0,32.191999999999986,0.6252744890999999
"2-methylbuta-1,3-diene",1.7485,68.11900000000001,1.0,0.0,0.0,0.0,25.010999999999992,-2.0257332357
"(Z)-N-(3-aminopropyl)-N'-[3-(9-octadecenylamino)propyl]propane-1,3-diamine",5.921700000000004,438.78900000000027,27.0,4.0,4.0,0.0,140.96650000000002,-3.8360757577
"3,7-dimethyloctan-1-ol",2.831200000000002,158.285,6.0,1.0,1.0,0.0,49.55580000000002,-3.3932597866000003
"disodium {1-ethyl-5-[(E)-2-(4-{4-[(E)-2-[1-ethyl-2-hydroxy-4-methyl-6-oxo-5-(sulfonatomethyl)-1,6-dihydropyridin-3-yl]diazen-1-yl]benzenesulfonyl}phenyl)diazen-1-yl]-6-hydroxy-4-methyl-2-oxo-1,2-dihydropyridin-3-yl}methanesulfonate",-2.160159999999992,808.7810000000003,12.0,18.0,2.0,0.4528301886792453,179.0457999999997,-2.1021873796
1-phenylethan-1-one,1.8892,120.15099999999995,1.0,1.0,0.0,0.6666666666666666,36.44650000000001,-1.2803868403
(3E)-4-methyldec-3-en-5-ol,3.283900000000002,170.29599999999996,6.0,1.0,1.0,0.0,54.19680000000004,-3.4318638977
butyl butanoate,2.1298000000000004,144.21399999999997,5.0,2.0,0.0,0.0,40.77500000000001,-2.3610477791
"benzene-1,2-dicarboxylic acid",1.083,166.13199999999998,2.0,2.0,2.0,0.5,40.36060000000001,-1.4245732761
"octahydro-1H-4,7-methanoindene-1-carbaldehyde",2.2576,164.248,1.0,1.0,0.0,0.0,46.59900000000002,-2.4199676473
"hydrogen peroxide - 1,2-diisopropylbenzene (1:1)",3.9508000000000028,196.28999999999996,2.0,2.0,2.0,0.42857142857142855,59.87760000000005,-2.4977135853
"2,6-dimethylphenol",2.00904,122.16699999999999,0.0,1.0,1.0,0.6666666666666666,37.5808,-1.292396158
RHENIUM,-0.0025,186.207,0.0,0.0,0.0,0.0,0.0,-0.4755079565
1-phenylpropan-1-ol,2.13,136.194,2.0,1.0,1.0,0.6,41.69280000000003,-2.3403675905
1-[3-(trifluoromethyl)phenyl]ethan-1-one,2.9080000000000013,188.14799999999994,1.0,1.0,0.0,0.46153846153846156,41.448500000000024,-2.4821079167
"2,4-dichloroaniline",2.5756000000000006,162.019,0.0,1.0,1.0,0.6666666666666666,40.87440000000001,-2.4171742578
"1,7,7-trimethylbicyclo[2.2.1]hept-2-yl acetate",2.7643000000000013,196.29,1.0,2.0,0.0,0.0,54.78300000000005,-3.4963238418
4-[4-(hydrazinesulfonyl)phenoxy]benzene-1-sulfonohydrazide,-0.21709999999999935,358.40100000000007,6.0,7.0,4.0,0.5217391304347826,81.9758,-3.7584891954
strontium(2+) ion hydrogen phosphate,-3.2054,182.58999999999997,0.0,4.0,0.0,0.0,13.3605,-3.4683853884
"Alkenes, C9-11, C10-rich",3.4750000000000023,136.23799999999997,5.0,0.0,0.0,0.0,48.00200000000003,-3.34190657
"(2Z)-but-2-ene-1,4-diol",-0.47280000000000005,88.10600000000001,2.0,2.0,2.0,0.0,23.31159999999999,0.8466851642000001
2-[2-(2-ethoxyethoxy)ethoxy]ethyl methacrylate,1.1753999999999998,246.30299999999994,11.0,5.0,0.0,0.0,63.904000000000046,-0.6030114261
"(6R,7R)-3-[(acetyloxy)methyl]-7-amino-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",-0.8693999999999988,272.282,3.0,6.0,2.0,0.0,62.36220000000001,-2.6489777217
decanoic acid,3.2117000000000013,172.268,8.0,1.0,1.0,0.0,50.24580000000002,-3.4452161366000005
2-methylpropane,1.6622999999999999,58.123999999999995,0.0,0.0,0.0,0.0,20.512,-2.977604072
butane,1.8064,58.123999999999995,1.0,0.0,0.0,0.0,20.582,-2.977604072
ethane,1.0262,30.07,0.0,0.0,0.0,0.0,11.348000000000004,-2.6913820060000004
"3-{6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl}propanal",2.9579000000000013,178.275,3.0,1.0,0.0,0.0,53.37600000000004,-3.4657606101
2-(4-hydroxyphenyl)acetic acid,1.0192999999999999,152.149,2.0,2.0,2.0,0.5454545454545454,39.446600000000025,-0.3990804112
(4-methoxyphenyl)methyl acetate,1.7583,180.203,3.0,3.0,0.0,0.46153846153846156,48.46400000000003,-2.4740066421
ammonium fluoride hydrofluoride,-5.5033,57.043000000000006,0.0,0.0,1.0,0.0,7.0968,1.0233941334
"6-phenyl-1,3,5-triazine-2,4-diamine",0.7029999999999998,187.20600000000005,1.0,5.0,2.0,0.8571428571428571,54.08780000000001,-2.4941685135
4-tert-butylcyclohexyl prop-2-enoate,3.320500000000002,210.31699999999995,2.0,2.0,0.0,0.0,61.490000000000045,-3.539328096
"1,4-dibromo-2-ethenylbenzene",3.8546000000000014,261.94399999999996,1.0,0.0,0.0,0.6,51.93300000000001,-4.5787304077
3-hydroxy-N-(2-methylphenyl)naphthalene-2-carboxamide,4.106120000000002,277.32300000000004,2.0,2.0,2.0,0.7619047619047619,84.74500000000005,-4.6234419541000005
"methyl 3-amino-5,6-dichloropyrazine-2-carboxylate",1.1522,222.031,1.0,5.0,1.0,0.46153846153846156,47.8039,-4.5348386091
"2,4,6,7-tetraoxa-1$l^{3},3$l^{2},5$l^{3}-triplumbabicyclo[3.1.1]heptane",-1.4160000000000001,685.596,0.0,4.0,0.0,0.0,21.602,-4.0080532109
"N,N-dibutyloctadec-9-enamide",8.452700000000007,393.7000000000002,21.0,1.0,0.0,0.0,125.8480000000001,-4.788985440799999
"(1S,2S,4S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl 2-methylprop-2-enoate",3.320500000000002,222.32799999999995,2.0,2.0,0.0,0.0,63.923000000000044,-4.5442204359
nonyl acetate,3.3001000000000023,186.295,8.0,2.0,0.0,0.0,54.62600000000005,-4.4708606495
"1,3-xylene; 1,4-diethylcyclohexane; 8,15-diethylhexacosane; anthracene; naphthalene; tetradecahydroanthracene; triacontane",40.751839999999945,1590.843999999999,54.0,0.0,0.0,0.25862068965517243,528.5860000000031,-5.4050532611
anthracene; benzene; ethylbenzene; naphthalene; tetradecane,16.475799999999964,689.0840000000001,12.0,0.0,0.0,0.6923076923076923,234.41599999999912,-5.0416978328
naphthalene,2.839800000000001,128.17399999999995,0.0,0.0,0.0,1.0,43.94800000000003,-4.3112256046
cyclohexyl 2-hydroxybenzoate,2.8817000000000013,220.26799999999992,2.0,3.0,1.0,0.375,60.39530000000003,-4.5540762927
(4R)-1-methyl-4-(prop-1-en-2-yl)cyclohex-1-ene,3.308900000000002,136.238,1.0,0.0,0.0,0.0,45.91200000000003,-4.346837785
hex-3-en-1-yl hex-3-enoate,3.242200000000002,196.29,7.0,2.0,0.0,0.0,59.055000000000035,-4.5097094839
"13-ethyl-3-methoxy-4,6,7,8,9,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol (non-preferred name)",4.594400000000005,302.458,2.0,2.0,1.0,0.0,88.25480000000003,-4.7025138257
"2,3-dihydroxypropyl laurate",2.8037000000000014,274.40099999999995,13.0,4.0,2.0,0.0,75.89560000000004,-4.6602344394
2-benzoyl-5-methoxyphenol,2.6318,228.24699999999999,3.0,3.0,1.0,0.7058823529411765,64.53330000000003,-4.5802538276
Vertofix,4.3742000000000045,246.39399999999992,1.0,1.0,0.0,0.0,74.20700000000005,-4.6134788776
ethyl benzoate,1.8633,150.177,2.0,2.0,0.0,0.5454545454545454,42.398500000000034,-2.3999022404
