Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS
MRLUSTSQCUMQPV-UHFFFAOYSA-N,6.756400000000009,435.56800000000027,10.0,2.0,2.0,168.0,0.0,-8.178152151
MKUZQGZKPPDJFJ-UHFFFAOYSA-N,7.041400000000009,435.56800000000027,6.0,2.0,2.0,168.0,0.0,-8.178152151
CBFCDTFDPHXCNY-UHFFFAOYSA-N,8.048000000000007,282.5559999999999,17.0,0.0,0.0,122.0,0.0,-8.1700001
QFLRLGOOCOLLPE-UHFFFAOYSA-L,3.8080000000000034,718.6620000000003,13.0,0.0,0.0,234.0,0.5454545454545454,-8.165443183999999
UDKVBVICMUEIKS-UHFFFAOYSA-N,6.816000000000006,472.8880000000001,9.0,4.0,1.0,166.0,0.4666666666666667,-8.15755413
BLABUAQFKZONEO-UHFFFAOYSA-N,7.24520000000001,439.6000000000002,8.0,2.0,2.0,172.0,0.0,-8.144741192
HWYDUXWJTPHYRD-UHFFFAOYSA-N,3.813100000000002,325.75899999999996,3.0,5.0,1.0,114.0,0.8695652173913043,-8.14367658
AHPSBPRPKMMFHX-UHFFFAOYSA-N,6.014700000000006,480.73400000000044,10.0,4.0,4.0,198.0,0.0,-8.135362184
UONFEYAYBJCNHL-CAOOACKPSA-N,6.112300000000005,355.93399999999997,3.0,2.0,0.0,124.0,0.5,-8.133055994
JGWRCGHPVAOURY-UHFFFAOYSA-N,-0.5795999999999959,492.3620000000001,13.0,0.0,2.0,168.0,0.4,-8.118242683
GBRBCGCLXXISRC-MPQAZLLSSA-N,7.181400000000005,460.2759999999999,6.0,2.0,0.0,152.0,0.42857142857142855,-8.107912568
CNCOQPXJERKGEX-UHFFFAOYSA-N,1.5968,448.0060000000002,8.0,2.0,1.0,166.0,0.625,-8.101052559
JBCLGHRMQCEPFM-UHFFFAOYSA-N,3.2824000000000018,357.4060000000002,8.0,5.0,1.0,138.0,0.38461538461538464,-8.094372969
KFKRXESVMDBTNQ-AMPAVEGJSA-N,6.6292400000000065,598.7000000000004,8.0,6.0,6.0,230.0,0.45454545454545453,-8.082604066
NAMVGYMNDWZPDQ-UHFFFAOYSA-N,6.190200000000006,752.7870000000001,8.0,6.0,0.0,278.0,0.631578947368421,-8.063091116
WDECIBYCCFPHNR-UHFFFAOYSA-N,5.146200000000003,228.29399999999998,0.0,0.0,0.0,84.0,1.0,-8.0600004
FBTUMDXHSRTGRV-WKBHQTPHSA-N,2.245799999999999,645.6650000000003,6.0,12.0,6.0,246.0,0.3829787234042553,-8.04292561
PRMOCPYCVSHNMG-UHFFFAOYSA-N,5.625400000000004,469.21700000000016,8.0,3.0,0.0,134.0,0.48,-8.040945873
HAPOJKSPCGLOOD-UHFFFAOYSA-N,4.411000000000002,216.28299999999996,0.0,0.0,0.0,80.0,0.9411764705882353,-8.04
LPGWZGMPDKDHEP-HLTPFJCJSA-N,4.0073000000000025,808.9730000000002,7.0,12.0,2.0,314.0,0.2542372881355932,-8.029412242000001
DFAXIWKIBAGXSH-UHFFFAOYSA-N,-2.434399999999993,549.6740000000003,19.0,4.0,2.0,194.0,0.35294117647058826,-8.021587696000001
KAATUXNTWXVJKI-HBFSDRIKSA-N,6.177980000000004,416.3040000000001,6.0,4.0,0.0,144.0,0.42857142857142855,-8.0200005
CZCHIEJNWPNBDE-UHFFFAOYSA-N,5.141000000000004,518.0880000000001,3.0,3.0,1.0,112.0,0.6818181818181818,-8.019623727
OXLHOZMVPXHJLA-UHFFFAOYSA-N,2.46858,425.0600000000002,9.0,1.0,1.0,162.0,0.3333333333333333,-8.012497131
BTAGRXWGMYTPBY-UHFFFAOYSA-N,7.274000000000001,360.88199999999995,1.0,0.0,0.0,94.0,0.6666666666666666,-8.0100002
KHNYNFUTFKJLDD-UHFFFAOYSA-N,5.640400000000003,252.31599999999997,0.0,0.0,0.0,92.0,1.0,-8.0
INISTDXBRIBGOC-BJKOFHAPSA-N,7.395680000000006,502.9200000000001,8.0,5.0,1.0,182.0,0.5142857142857142,-8.0
GBABOYUKABKIAF-IELIFDKJSA-N,4.753600000000004,778.9470000000002,7.0,11.0,2.0,302.0,0.2631578947368421,-7.968782462
BGHCVCJVXZWKCC-UHFFFAOYSA-N,5.707400000000006,198.39399999999995,11.0,0.0,0.0,86.0,0.0,-7.96
ZTYGXAJTOOFVGB-UHFFFAOYSA-N,2.721400000000001,472.11300000000017,15.0,2.0,1.0,182.0,0.36363636363636365,-7.9465019329999995
ZTACEXAAXMFRGD-UHFFFAOYSA-N,6.415820000000007,507.93300000000005,8.0,3.0,0.0,178.0,0.5454545454545454,-7.945376259
PPQNQXQZIWHJRB-UHFFFAOYSA-N,5.553220000000005,268.35900000000004,0.0,0.0,0.0,100.0,0.8571428571428571,-7.920000099999999
GGMPTLAAIUQMIE-UHFFFAOYSA-N,6.6206000000000005,326.4369999999999,1.0,0.0,0.0,88.0,0.7058823529411765,-7.920000099999999
KQBFUDNJKCZEDQ-UHFFFAOYSA-N,7.9274000000000004,395.3269999999999,1.0,0.0,0.0,100.0,0.631578947368421,-7.920000099999999
HVVINGXJHBOTJQ-UHFFFAOYSA-N,5.553220000000004,268.359,0.0,0.0,0.0,100.0,0.8571428571428571,-7.920000099999999
DJEUXBQAKBLKPO-UHFFFAOYSA-N,7.9274000000000004,395.327,1.0,0.0,0.0,100.0,0.631578947368421,-7.920000099999999
OPKYDBFRKPQCBS-UHFFFAOYSA-N,6.6206000000000005,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.9099998
WLCFKPHMRNPAFZ-UHFFFAOYSA-M,5.908600000000006,418.1940000000002,22.0,0.0,0.0,172.0,0.0,-7.903704189
VRNDXFKUQLCBRG-UHFFFAOYSA-N,6.495200000000007,367.61800000000017,16.0,3.0,0.0,154.0,0.0,-7.903584094
UJFIOYBFWBTUIG-UHFFFAOYSA-N,-1.1001999999999952,557.45,8.0,0.0,2.0,202.0,0.3333333333333333,-7.901725612000001
WPRUOIPXURAXBE-UHFFFAOYSA-N,6.481400000000004,475.6770000000001,3.0,2.0,0.0,122.0,0.5217391304347826,-7.901328682000001
AFCKBLSDCKJRLH-UHFFFAOYSA-N,6.741000000000006,553.2100000000003,8.0,2.0,2.0,156.0,0.42857142857142855,-7.899652518
OYTINQKRJLYRPF-UHFFFAOYSA-N,6.741000000000006,553.2100000000003,8.0,2.0,2.0,156.0,0.42857142857142855,-7.899652518
MMYHZEDBTMXYAF-UHFFFAOYSA-N,5.580700000000003,581.7730000000003,3.0,3.0,3.0,118.0,0.5454545454545454,-7.895697951
GGGATFRVOBEKQO-UHFFFAOYSA-N,5.580700000000004,581.7730000000001,3.0,3.0,3.0,118.0,0.5454545454545454,-7.89552185
DTCVSBBTVQOZPW-DCXSSQDFSA-N,1.83317,390.99900000000025,11.0,2.0,2.0,150.0,0.37037037037037035,-7.894071769
LAHWLEDBADHJGA-UHFFFAOYSA-N,6.6206000000000005,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.889999900000001
VRRFWYJFMGDZAJ-UHFFFAOYSA-N,2.1451000000000002,468.0400000000002,6.0,1.0,1.0,172.0,0.7058823529411765,-7.884950343
BJGSKLLZKPRQPU-UHFFFAOYSA-N,6.350400000000007,391.02400000000017,5.0,3.0,0.0,142.0,0.46153846153846156,-7.874521815
KDQYKOUUVSPPPI-UHFFFAOYSA-N,6.350400000000007,391.02399999999994,6.0,3.0,0.0,142.0,0.46153846153846156,-7.874521815
GBROPGWFBFCKAG-UHFFFAOYSA-N,6.299400000000004,278.354,0.0,0.0,0.0,102.0,1.0,-7.869999900000001
LALCYSXRFOWHLO-UHFFFAOYSA-N,7.253600000000006,531.412,8.0,2.0,2.0,192.0,0.35294117647058826,-7.868095608
VOCBWIIFXDYGNZ-IXKNJLPQSA-N,6.400500000000007,400.60300000000024,6.0,3.0,0.0,162.0,0.0,-7.867914367999999
YMSBKLBNDJAACW-UHFFFAOYSA-N,5.041800000000006,473.992,7.0,5.0,1.0,170.0,0.3870967741935484,-7.866203051
KVFJBIQWENJTDM-UHFFFAOYSA-N,5.244800000000003,254.33199999999994,0.0,0.0,0.0,94.0,0.9,-7.849999900000001
FNCVZYRPXOZNSM-UHFFFAOYSA-N,4.367700000000003,361.784,2.0,3.0,1.0,126.0,0.6923076923076923,-7.843278409
MBHNWCYEGXQEIT-UHFFFAOYSA-N,5.151700000000006,510.45300000000003,6.0,5.0,1.0,178.0,0.375,-7.8299986079999995
ICKMASVVMCGZLR-UHFFFAOYSA-N,4.726800000000002,541.5100000000001,3.0,3.0,1.0,114.0,0.5454545454545454,-7.8245304760000005
XRCJOMAARACHTL-UHFFFAOYSA-N,5.8867000000000065,284.484,14.0,2.0,0.0,120.0,0.0,-7.821600569
LCXMEXLGMKFLQO-UHFFFAOYSA-N,7.274,360.88199999999995,1.0,0.0,0.0,94.0,0.6666666666666666,-7.820000200000001
KEUDYNSIGHFSQH-UHFFFAOYSA-N,5.520800000000002,495.1330000000001,7.0,3.0,0.0,140.0,0.46153846153846156,-7.808232024
JJWKNGOUNQRAIP-UHFFFAOYSA-N,5.520800000000003,495.1330000000001,7.0,3.0,0.0,140.0,0.46153846153846156,-7.808232024
TXVHTIQJNYSSKO-UHFFFAOYSA-N,5.737200000000003,252.31599999999997,0.0,0.0,0.0,92.0,1.0,-7.8000002
RKLLTEAEZIJBAU-UHFFFAOYSA-N,5.967200000000002,291.99199999999996,1.0,0.0,0.0,82.0,0.75,-7.8000002
LACXVZHAJMVESG-UHFFFAOYSA-N,6.620600000000001,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.8000002
TYUMAYSMJLPFAN-UHFFFAOYSA-N,5.437000000000006,552.4910000000004,4.0,10.0,5.0,204.0,0.7804878048780488,-7.788082722
YWEZXUNAYVCODW-RBUKOAKNSA-N,5.846500000000007,314.46900000000005,6.0,2.0,2.0,126.0,0.2608695652173913,-7.756426227
GGEQGDSOSYWSPU-UHFFFAOYSA-N,5.340500000000004,743.7980000000001,13.0,10.0,4.0,282.0,0.23529411764705882,-7.750877566000001
WAGUNVVOQBKLDL-UHFFFAOYSA-J,-9.545000000000018,892.8490000000004,16.0,16.0,2.0,276.0,0.43636363636363634,-7.730914114
QAZKXHSIKKNOHH-UHFFFAOYSA-N,4.772600000000004,481.08400000000034,6.0,4.0,1.0,182.0,0.35294117647058826,-7.729425752999999
OSIAKYRUAHXXOZ-UHFFFAOYSA-N,5.758100000000006,477.64800000000014,8.0,3.0,3.0,184.0,0.6666666666666666,-7.729230268999999
ZCTJIMXXSXQXRI-KYJUHHDHSA-N,7.062900000000009,696.841,11.0,10.0,0.0,270.0,0.47058823529411764,-7.726858107999999
OGBUMNBNEWYMNJ-UHFFFAOYSA-N,5.617700000000006,344.58,20.0,3.0,2.0,146.0,0.0,-7.720717358
APTGJECXMIKIET-WOSSHHRXSA-N,6.013800000000007,410.59800000000024,6.0,3.0,0.0,164.0,0.0,-7.701194762999999
PYHRZPFZZDCOPH-UHFFFAOYSA-N,2.4997999999999996,368.4990000000001,4.0,4.0,4.0,140.0,0.48,-7.699550249
AANKDJLVHZQCFG-KVHNBARJSA-N,4.625800000000004,413.64600000000024,0.0,3.0,2.0,168.0,0.0,-7.695983827999999
UCLKLGIYGBLTSM-UHFFFAOYSA-N,7.274,360.88199999999995,1.0,0.0,0.0,94.0,0.6666666666666666,-7.679999799999999
ZQUPQXINXTWCQR-UHFFFAOYSA-N,7.274,360.88199999999995,1.0,0.0,0.0,94.0,0.6666666666666666,-7.6599998
IQLOSBYZJUGSKB-UHFFFAOYSA-N,5.290600000000004,383.4380000000002,4.0,2.0,1.0,146.0,0.42857142857142855,-7.659416997
QAXVLPXRIUCUMC-UHFFFAOYSA-N,4.169300000000003,527.5880000000005,16.0,3.0,1.0,190.0,0.18181818181818182,-7.639509547
MCCACAIVAXEFAL-UHFFFAOYSA-N,6.107100000000004,479.14700000000005,6.0,5.0,1.0,154.0,0.5862068965517241,-7.635134927
PGHIRTGWEUBCPY-UHFFFAOYSA-N,-2.481999999999992,635.862,13.0,4.0,4.0,214.0,0.3157894736842105,-7.633077934
TZYLXYZBEHLNSG-UHFFFAOYSA-N,5.118840000000004,455.19000000000017,7.0,3.0,0.0,128.0,0.5,-7.628808935
KCKFGJBLLWMFIL-UHFFFAOYSA-L,1.0917000000000021,766.5280000000001,8.0,7.0,0.0,216.0,0.5714285714285714,-7.624430017000001
ZAMACTJOCIFTPJ-UHFFFAOYSA-N,5.1600000000000055,348.50800000000015,3.0,3.0,0.0,132.0,0.4166666666666667,-7.594084617
IIYFAKIEWZDVMP-UHFFFAOYSA-N,5.317300000000005,184.36699999999996,10.0,0.0,0.0,80.0,0.0,-7.593585331
RMHWROMEMLMRSO-UHFFFAOYSA-N,5.064400000000004,455.19000000000017,8.0,3.0,0.0,128.0,0.5,-7.582645751
WJNRCWZSQKPZIJ-UHFFFAOYSA-P,-1.440899999999995,455.42500000000007,14.0,0.0,2.0,148.0,0.41379310344827586,-7.5792299089999995
BYBLEWFAAKGYCD-UHFFFAOYSA-N,6.454800000000004,416.135,6.0,3.0,0.0,130.0,0.68,-7.57233652
PVTZHDYDAGYCAX-UHFFFAOYSA-N,6.385300000000006,399.022,7.0,2.0,0.0,152.0,0.42857142857142855,-7.567569831
HEQIUWPGQXVWSO-UHFFFAOYSA-N,5.650700000000005,376.37100000000004,1.0,1.0,0.0,134.0,0.48,-7.567009046
RHNRLUFRIWVFOF-UHFFFAOYSA-N,6.019200000000007,429.0480000000002,10.0,2.0,1.0,164.0,0.3333333333333333,-7.560620847999999
IKXBIIHSAINQQA-UHFFFAOYSA-N,2.22258,411.03300000000013,9.0,1.0,1.0,156.0,0.3448275862068966,-7.55696867
ZXWAPCCQSDUJRB-XIDBHWPPSA-N,5.459500000000005,454.0130000000003,3.0,4.0,2.0,156.0,0.41379310344827586,-7.556681481
ZXWAPCCQSDUJRB-LIUCOPNQSA-N,5.459500000000005,454.0130000000003,3.0,4.0,2.0,156.0,0.41379310344827586,-7.556681481
RSJKGSCJYJTIGS-UHFFFAOYSA-N,4.537100000000004,156.313,8.0,0.0,0.0,68.0,0.0,-7.550542422
HHVSGZJTRORQKO-RRAKKABASA-M,2.2723,489.49800000000016,9.0,3.0,1.0,170.0,0.3225806451612903,-7.546736113
PESHFZNRQCTMDJ-UHFFFAOYSA-N,3.868190000000002,265.34100000000007,2.0,3.0,1.0,92.0,0.9473684210526315,-7.544697041
QITKNQKNNKBEPG-UHFFFAOYSA-N,5.650000000000006,443.5460000000001,6.0,3.0,2.0,166.0,0.8823529411764706,-7.543134936
MDFZYGLOIJNNRM-OAJDADRGSA-N,5.400100000000006,568.7070000000003,6.0,7.0,1.0,224.0,0.0,-7.53845872
VNFPBHJOKIVQEB-UHFFFAOYSA-N,5.376700000000004,344.845,4.0,2.0,0.0,122.0,0.92,-7.533729002
ZNBNBTIDJSKEAM-NISBWGIBSA-N,4.189600000000003,698.8910000000002,10.0,11.0,4.0,282.0,0.0,-7.529068965
FHAFDHUYIWKBCE-UHFFFAOYSA-N,0.6361000000000008,433.97900000000016,5.0,2.0,1.0,160.0,0.5806451612903226,-7.520194427000001
NASQQMSTSLFMPB-UHFFFAOYSA-L,-0.623799999999993,592.4320000000002,11.0,0.0,0.0,158.0,0.0,-7.514960652
SQNAAVDKHCRGPU-UHFFFAOYSA-L,-0.623799999999993,592.4320000000002,13.0,0.0,0.0,158.0,0.0,-7.514960652
UFFFQSODDRXNMI-UHFFFAOYSA-N,5.838500000000007,523.1140000000005,17.0,6.0,0.0,202.0,0.3333333333333333,-7.514473886
ZDZOTLJHXYCWBA-VCVYQWHSSA-N,3.259600000000001,807.8900000000001,8.0,14.0,5.0,314.0,0.20689655172413793,-7.509412229
NZFNXWQNBYZDAQ-UHFFFAOYSA-N,6.307400000000007,407.04799999999994,4.0,4.0,0.0,140.0,0.46153846153846156,-7.489053566
CIMQMKORBAJNEC-UHFFFAOYSA-N,5.722500000000007,552.4900000000001,7.0,6.0,0.0,194.0,0.34285714285714286,-7.487042507000001
MOPIFNSMNXBREW-UHFFFAOYSA-N,5.770300000000005,292.42600000000004,7.0,2.0,1.0,114.0,0.6363636363636364,-7.477457012
CKHJPWQVLKHBIH-ZDSKVHJSSA-N,4.687840000000004,702.904,19.0,14.0,2.0,262.0,0.25,-7.466676129
NAPSCFZYZVSQHF-UHFFFAOYSA-N,6.809500000000008,297.5709999999999,17.0,1.0,0.0,128.0,0.0,-7.455306311
ICQVNPHZLORXIG-UHFFFAOYSA-N,5.9119000000000055,413.00500000000005,7.0,2.0,0.0,156.0,0.41379310344827586,-7.45159931
BWYQRNCUKAFTOU-UHFFFAOYSA-N,12.103699999999977,853.6809999999997,14.0,6.0,2.0,280.0,0.47058823529411764,-7.449836702000001
IWXAZSAGYJHXPX-LYWFMZLMSA-N,6.003440000000006,770.938,19.0,14.0,2.0,282.0,0.4444444444444444,-7.430949347
QGDKRLQRLFUJPP-UHFFFAOYSA-N,6.620600000000001,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.429999799999999
CXKIGWXPPVZSQK-UHFFFAOYSA-N,6.620600000000001,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.429999799999999
UHCLFIWDCYOTOL-UHFFFAOYSA-N,7.274,360.88199999999995,1.0,0.0,0.0,94.0,0.6666666666666666,-7.420000099999999
IUILSTHMSGDSHQ-UHFFFAOYSA-N,5.627500000000004,267.331,0.0,0.0,1.0,98.0,1.0,-7.420000099999999
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,5.846500000000006,314.4690000000001,6.0,2.0,2.0,126.0,0.2608695652173913,-7.412287247999999
VMPAHPDCSQOZIS-UHFFFAOYSA-N,5.908200000000005,310.53200000000004,6.0,4.0,0.0,112.0,0.4,-7.402181682999999
SBDHCUZETSWOAX-UHFFFAOYSA-N,5.735800000000006,314.46900000000005,4.0,2.0,1.0,126.0,0.2608695652173913,-7.400667812999999
FJAQNRBDVKIIKK-LFLQOBSNSA-N,5.370320000000006,697.1370000000001,9.0,11.0,5.0,260.0,0.42857142857142855,-7.39152981
PXAGFNRKXSYIHU-UHFFFAOYSA-N,5.967200000000002,291.99199999999996,1.0,0.0,0.0,82.0,0.75,-7.389999900000001
IUTPYMGCWINGEY-UHFFFAOYSA-N,6.620600000000001,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.389999900000001
CKLLRBPBZLTGDJ-UHFFFAOYSA-N,7.274000000000001,360.88199999999995,1.0,0.0,0.0,94.0,0.6666666666666666,-7.389999900000001
KFXRYHOEBZEYSV-UHFFFAOYSA-N,6.464800000000007,562.5890000000002,10.0,5.0,1.0,204.0,0.6153846153846154,-7.384698627000001
BDCBHVZKPKPCIE-UHFFFAOYSA-N,3.4764000000000026,592.0410000000005,7.0,8.0,4.0,222.0,0.2926829268292683,-7.38141449
XWNZVGDZWLLXSJ-UHFFFAOYSA-N,5.125200000000005,398.6380000000002,8.0,6.0,2.0,148.0,0.3076923076923077,-7.37525415
XQDSMZHQEGMUCW-CYBPKNTASA-N,6.372300000000004,431.22600000000006,3.0,2.0,0.0,122.0,0.5217391304347826,-7.372240766
RMDLIKZXAIGBEJ-UHFFFAOYSA-N,6.035900000000005,374.35499999999996,1.0,1.0,0.0,132.0,0.48,-7.369156695
WVECFEIAZAKUNF-UHFFFAOYSA-N,4.8137000000000025,309.162,0.0,1.0,0.0,90.0,0.8421052631578947,-7.359852326
MOKBCQAPOUEXMW-UHFFFAOYSA-N,5.960300000000006,376.9970000000001,4.0,3.0,0.0,136.0,0.48,-7.353609903
QQODLKZGRKWIFG-ZAAXVRCTSA-N,6.317080000000003,434.2940000000001,6.0,4.0,0.0,150.0,0.41379310344827586,-7.3400002
QBYJBZPUGVGKQQ-WBJAICTJSA-N,5.270200000000001,364.914,0.0,0.0,0.0,98.0,0.0,-7.329999900000001
CUVMRUIWQBLBEX-UHFFFAOYSA-N,6.263200000000004,386.77500000000003,3.0,2.0,0.0,122.0,0.5217391304347826,-7.324989339
FFRDTEGDTSKBIT-UHFFFAOYSA-N,5.621200000000005,489.6670000000001,10.0,5.0,1.0,188.0,0.6486486486486487,-7.324412842999999
MTCPZNVSDFCBBE-UHFFFAOYSA-N,6.620600000000001,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.320000200000001
WQLVFSAGQJTQCK-MIRLUMJSSA-N,5.713900000000008,414.6300000000003,0.0,3.0,1.0,168.0,0.0,-7.320000200000001
ZFHGXWPMULPQSE-OVGMLNDJSA-N,5.551820000000002,418.73600000000005,4.0,2.0,0.0,150.0,0.2222222222222222,-7.320000200000001
CPMZWWWXIWHTMU-IAWOBFGDSA-N,5.508800000000006,414.6300000000003,0.0,3.0,1.0,168.0,0.0,-7.320000200000001
KDQAABAKXDWYSZ-JKDPCDLQSA-N,3.3381000000000043,909.068,7.0,14.0,5.0,348.0,0.234375,-7.309258152999999
SFVFIFLLYFPGHH-UHFFFAOYSA-M,5.5285000000000055,424.15700000000004,19.0,0.0,0.0,170.0,0.20689655172413793,-7.309042832
CXMMLPJDUMSKBJ-UHFFFAOYSA-N,2.535700000000001,526.0290000000003,8.0,5.0,2.0,196.0,0.4864864864864865,-7.294495949
OYFJQPXVCSSHAI-QFPUQLAESA-N,1.3164000000000027,492.5250000000004,11.0,7.0,4.0,192.0,0.17142857142857143,-7.294488262000001
NAXCZPWMFMOBLL-UHFFFAOYSA-N,5.155400000000003,461.58100000000013,7.0,3.0,0.0,122.0,0.5217391304347826,-7.291333098
AVCQZLIKYAQLME-UHFFFAOYSA-N,5.155400000000003,461.58100000000013,7.0,3.0,0.0,122.0,0.5217391304347826,-7.291333098
VTLYHLREPCPDKX-UHFFFAOYSA-N,5.967200000000002,291.99199999999996,1.0,0.0,0.0,82.0,0.75,-7.280000200000001
LWLJUMBEZJHXHV-UHFFFAOYSA-N,7.725599999999999,474.6399999999999,1.0,0.0,0.0,110.0,0.0,-7.280000200000001
CJDWRQLODFKPEL-UHFFFAOYSA-N,4.5117,381.112,2.0,2.0,2.0,126.0,0.5,-7.280000200000001
KQUFNWNGQCSKFH-UHFFFAOYSA-N,4.823300000000006,377.9560000000002,3.0,3.0,0.0,144.0,0.23076923076923078,-7.267807629
WBWUPLAUZIIRBV-UHFFFAOYSA-N,6.094700000000007,468.08800000000014,8.0,6.0,0.0,164.0,0.4,-7.267191222999999
OWMPDOOBDJGPDB-UHFFFAOYSA-N,5.643800000000006,653.3340000000003,17.0,8.0,2.0,182.0,0.375,-7.260027536
BXWNKGSJHAJOGX-UHFFFAOYSA-N,5.460000000000006,242.44699999999992,14.0,1.0,1.0,104.0,0.0,-7.2600002
JXLYSJRDGCGARV-XQKSVPLYSA-N,3.9909000000000026,810.9889999999999,7.0,12.0,3.0,316.0,0.2542372881355932,-7.259874905
FYXWDSGGZAMYFZ-UHFFFAOYSA-N,6.251700000000005,391.58500000000004,5.0,3.0,0.0,136.0,0.5555555555555556,-7.252366416
KENZYIHFBRWMOD-UHFFFAOYSA-N,5.967200000000001,291.99199999999996,1.0,0.0,0.0,82.0,0.75,-7.25
SZEGKVHRCLBFKJ-UHFFFAOYSA-N,6.467300000000006,283.54399999999987,17.0,1.0,1.0,122.0,0.0,-7.243105462999999
OPFTUNCRGUEPRZ-QLFBSQMISA-N,4.747200000000005,204.35699999999994,3.0,0.0,0.0,84.0,0.0,-7.242203636
HCAWPGARWVBULJ-IAGOWNOFSA-N,5.735800000000006,314.46900000000005,4.0,2.0,1.0,126.0,0.2608695652173913,-7.2415820989999995
KSZBMSJSJFZGRF-UHFFFAOYSA-N,5.144200000000004,538.1190000000001,5.0,3.0,2.0,122.0,0.5217391304347826,-7.23256858
UFDCSHQNNVQXAS-UHFFFAOYSA-N,5.5434000000000045,356.55999999999995,4.0,4.0,1.0,126.0,0.5,-7.227833101
WSABIMDRSAVSKO-LFMIJCLESA-N,6.149900000000005,395.896,3.0,1.0,0.0,146.0,0.4444444444444444,-7.226511069
GXDALQBWZGODGZ-UHFFFAOYSA-N,5.351300000000005,458.58100000000013,8.0,5.0,1.0,176.0,0.6176470588235294,-7.22414125
MMDHGCAJSAUDDC-UHFFFAOYSA-N,5.120200000000005,522.6490000000002,10.0,6.0,1.0,200.0,0.6153846153846154,-7.222665778
AIURIRUDHVDRFQ-UHFFFAOYSA-N,6.6206000000000005,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.21
JTUSORDQZVOEAZ-UHFFFAOYSA-N,6.620600000000001,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.21
AHJKRLASYNVKDZ-UHFFFAOYSA-N,5.929000000000002,320.04600000000005,3.0,0.0,0.0,94.0,0.6666666666666666,-7.1999998
LPLVUJXQOOQHMX-QWBHMCJMSA-N,2.245600000000006,822.9419999999998,7.0,13.0,8.0,326.0,0.0,-7.191257284
KWDNTYRMVNFPGJ-UHFFFAOYSA-N,5.599400000000005,454.6960000000003,8.0,4.0,4.0,188.0,0.0,-7.189373813
JLRNKCZRCMIVKA-UHFFFAOYSA-N,5.484900000000005,469.3610000000002,10.0,6.0,0.0,168.0,0.3870967741935484,-7.182668823999999
XMVQWNRDPAAMJB-QGZVFWFLSA-N,5.718400000000007,280.452,13.0,1.0,1.0,116.0,0.0,-7.179514628
CANCCLAKQQHLNK-UHFFFAOYSA-N,5.159820000000004,323.4610000000001,2.0,2.0,0.0,118.0,0.5217391304347826,-7.17737408
LWXUPCAADQWXRE-HZSDWAELSA-N,2.822700000000003,796.9549999999999,16.0,12.0,8.0,314.0,0.0,-7.17633929
BAYSQTBAJQRACX-UHFFFAOYSA-N,5.469900000000006,306.44599999999997,12.0,3.0,1.0,124.0,0.2727272727272727,-7.172486751
LNMLHGDTVHDNQV-UHFFFAOYSA-N,-2.6657999999999937,433.55200000000025,8.0,0.0,2.0,166.0,0.0,-7.171652322000001
OEAIWCFLDKVTJA-UHFFFAOYSA-N,5.811900000000005,372.339,1.0,1.0,0.0,130.0,0.48,-7.17125782
RIQFAHOGTLRWSQ-UHFFFAOYSA-N,0.07850000000000068,357.8810000000001,6.0,2.0,1.0,132.0,0.56,-7.168128716
HLQDGCWIOSOMDP-UHFFFAOYSA-N,5.967200000000002,291.99199999999996,1.0,0.0,0.0,82.0,0.75,-7.1599998
UBGHFEFTDIQMFK-UHFFFAOYSA-N,6.5228000000000055,476.319,8.0,2.0,2.0,160.0,0.41379310344827586,-7.159373033
OMCKLQRQFUWZOA-UHFFFAOYSA-N,3.6224000000000016,513.0290000000001,8.0,6.0,4.0,160.0,0.0,-7.15503222
RHPGONJTJILALS-UHFFFAOYSA-N,4.140500000000003,672.8260000000005,9.0,10.0,2.0,248.0,0.5217391304347826,-7.151200126
YVGGHNCTFXOJCH-UHFFFAOYSA-N,6.495500000000002,354.491,2.0,0.0,0.0,100.0,0.631578947368421,-7.150000099999999
GGJLCOPSTSMTDX-FJUODKGNSA-N,5.561000000000004,443.781,3.0,2.0,0.0,116.0,0.5454545454545454,-7.148848364
RYMZZMVNJRMUDD-HGQWONQESA-N,4.585600000000005,418.5740000000001,6.0,5.0,1.0,168.0,0.0,-7.144651004
PUEDRVOCLLHKQK-UHFFFAOYSA-N,5.976200000000008,407.5140000000002,8.0,2.0,2.0,156.0,0.0,-7.1417888089999995
DTNBCRXQERFIGT-UHFFFAOYSA-N,6.2612000000000085,407.5140000000002,6.0,2.0,2.0,156.0,0.0,-7.1417888089999995
ZMZGFLUUZLELNE-UHFFFAOYSA-N,3.1986000000000008,499.8110000000001,1.0,1.0,1.0,64.0,0.5,-7.141299486
CVRALZAYCYJELZ-UHFFFAOYSA-N,5.416100000000003,412.072,4.0,3.0,0.0,106.0,0.6,-7.137838138999999
