Compound ID,InChIKey,SMILES
B-122,GBAJQUQTRTUWDV-UHFFFAOYSA-N,[H+].[Cl-].Cc1ncc(CO)c(C=O)c1O
A-1391,WMVJWKURWRGJCI-UHFFFAOYSA-N,[H+].[Cl-].CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
A-3230,XXIOSJPZBMCGGL-UHFFFAOYSA-M,[H+].[Cl-].CN(C)C
A-5261,REDUMVQOCNAQCW-UHFFFAOYSA-N,[H+].[Cl-].CN(C)C(=N)N=C(N)N
A-1926,SMGTYJPMKXNQFY-UHFFFAOYSA-N,[H+].[Cl-].CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4
A-4505,VEORPZCZECFIRK-UHFFFAOYSA-N,[H+].[Cl-].CN(C)C(C)(C)CO
A-5442,CGRTZESQZZGAAU-UHFFFAOYSA-N,[H+].[Cl-].CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12
A-3867,KOTUCVMGXNNUJL-UHFFFAOYSA-N,[H+].[Cl-].CNC
B-2630,PSBKJPTZCVYXSD-UHFFFAOYSA-N,[H+].[Cl-].CNC(=O)Oc1cccc(c1)N=CN(C)C
B-1735,ZQZNLPNVEXRNNG-UHFFFAOYSA-N,[H+].[Cl-].CNC1(CCCCC1=O)c2ccccc2Cl
A-5213,PXUJYZVHENREBB-UHFFFAOYSA-N,[H+].[Cl-].COC(=O)C(N)CO
A-2806,HWIGZMADSFQMOI-UHFFFAOYSA-N,[H+].[Cl-].Fc1ccc(cc1)C(=O)C2CCNCC2
B-791,WFIZEGIEIOHZCP-UHFFFAOYSA-M,[H+].[Cl-].NC(CCC(O)=O)C(O)=O
A-2851,URHJIBSBOJFXDI-UHFFFAOYSA-N,[H+].[Cl-].NC(CO)(CO)CO
A-4078,SRPWOOOHEPICQU-UHFFFAOYSA-N,[H+].[Cl-].NC(N)=N
A-2771,BQCIDUSAKPWEOX-UHFFFAOYSA-N,[H+].[Cl-].NC(N)=N.OC(=O)C1=NN(c2ccc(cc2)[S](O)(=O)=O)C(=O)C1N=Nc3ccc(cc3)[S](O)(=O)=O
B-1094,OUKSICCLOBOVAZ-XSBYHUFWSA-N,[H+].[Cl-].Nc1ccc(N=Nc2ccccc2)c(N)c1
A-2911,BRWIZMBXBAOCCF-UHFFFAOYSA-N,[H+].[Cl-].NN
A-4994,LSHROXHEILXKHM-UHFFFAOYSA-N,[H+].[Cl-].NNC(=O)C(N)CO
A-4350,KGLSETWPYVUTQX-UHFFFAOYSA-N,[H+].[Cl-].NNc1ccc(cc1)[S](N)(=O)=O
A-5025,QULYNCCPRWKEMF-UHFFFAOYSA-N,[H+].[Cl-].OC(=O)C1CCNCC1
A-3703,UAFWZTUMPCUHHG-UHFFFAOYSA-N,[H+].[Cl-].OC1(CCNCC1)c2ccc(Cl)cc2
A-3675,OCBHHZMJRVXXQK-UHFFFAOYSA-M,[H+].[Cl-].OCCNc1ccc2OCOc2c1
B-2321,NDDWQZYCAZDNEH-UHFFFAOYSA-N,[H+].[F-]
B-828,DLNMMVNCTSAPOW-LMKNCCGPSA-M,[H+].[H+].[Cl-].[Cl-].C1CNCCN1
A-1689,XGWQSRFFKSAKGU-UHFFFAOYSA-N,[H+].[H+].[Cl-].[Cl-].CCCCCCCCN=C1C=CN(CCCCCCCCCCN2C=CC(C=C2)=NCCCCCCCC)C=C1
A-3463,IIQTWTHBDAEKBJ-UHFFFAOYSA-N,[H+].[H+].[Cl-].[Cl-].CNc1nc(OC)ccc1N
A-1559,CHQMHPLRPQMAMX-UHFFFAOYSA-L,[H+].[H+].[Cl-].[Cl-].Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2
A-775,PKUZBJXWIOTQFQ-UHFFFAOYSA-N,[H+].[H+].[Cl-].[Cl-].NNCc1ccccc1
A-6065,RDYMFSUJUZBWLH-VQDHCCOSSA-N,[H+].[Mn++].[O-]C(=O)c1cc2ccccc2c(N=Nc3ccc4ccccc4c3[S]([O-])(=O)=O)c1[O-]
A-1122,HCILJBJJZALOAL-UHFFFAOYSA-N,[H+].[Mn++].Cc1cc(c(cc1Cl)N=Nc2c([O-])c(cc3ccccc23)C([O-])=O)[S]([O-])(=O)=O
A-523,NGHVIOIJCVXTGV-ALEPSDHESA-N,[H+].[NH4+].[F-].[F-]
A-2765,ZPEFPSJMGSVLKW-UHFFFAOYSA-N,[Hf]
C2186,QSJYRVSERRYRMJ-UHFFFAOYSA-N,[Hg]
A-2243,UZXKVMHAGOJYHP-UHFFFAOYSA-N,[Hg]
B-4353,CAQHPYSDQFDJAL-UHFFFAOYSA-N,[Hg++].CC([O-])=O.CC([O-])=O
A-3772,BYEAHWXPCBROCE-UHFFFAOYSA-N,[I-].C[S+](C)(C)=O
A-3274,XFMJUIKWKVJNDY-UHFFFAOYSA-N,[I-].CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3
A-4548,FUNUTBJJKQIVSY-UHFFFAOYSA-N,[I-].CCCC[N+](C)(CCCC)CCCC
B-2096,CRBABZUVIKGIMW-UHFFFAOYSA-H,[I-].CCN1C=CC(=CC=Cc2cc[n+](CC)c3ccccc23)c4ccccc14
B-376,UUBZPMKBMHXGNE-UHFFFAOYSA-N,[I-].CN1C=CC=C\C1=C/[NH+]=O
A-5970,HQBKGOCRCWUTTD-UHFFFAOYSA-J,[Ir]
A-1819,IRHWMYKYLWNHTL-UHFFFAOYSA-M,[K].CCCCCCCCCCCCCCCCCC.O[P](O)(O)=O
A-3564,AFVUGDZUMJEIHX-UHFFFAOYSA-N,[K].OB(O)O
A-3003,KLZYCEYOOVIITI-UHFFFAOYSA-N,[K].OC(=O)C(O)=O.OC(=O)C(O)=O
A-3312,KMPSLWWDIJFERN-PTNBLCRGSA-H,[K+].[Br-]
B-852,QIGZLJVYYYXMIH-UHFFFAOYSA-N,[K+].[C-]#N
A-1688,QHGNHLZPVBIIPX-UHFFFAOYSA-N,[K+].[I-]
A-3373,UIPDOEPZZQRQKQ-UHFFFAOYSA-N,[K+].[K+].[K+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
A-2856,ZECOZQHKQDLCBT-IRTUOLCXSA-H,[K+].[K+].[O-][S](=O)(=O)OO[S]([O-])(=O)=O
B-1233,KRUVSRGJKCHYMY-UHFFFAOYSA-N,[K+].[K+].[O-]C(=O)C([O-])=O
A-3692,IKXFIBBKEARMLL-UHFFFAOYSA-N,[K+].[K+].[Zn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
A-3961,AGXNLHROVWJXBE-XHMOQMQQSA-M,[K+].[K+].CCCCCCCCCCCCCC(=O)NCC([O-])=O.CCCCCCCCCCCC(=O)NCC([O-])=O
A-5365,PMTWGKHDSHSGIL-UHFFFAOYSA-M,[K+].[O-][P](=O)(OCc1ccccc1)OCc2ccccc2
A-3608,OOQVFGGUMHVRKM-UHFFFAOYSA-N,[K+].[O-][S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
A-4426,BZNDWPRGXNILMS-UHFFFAOYSA-N,[K+].[O-][V](=O)=O
A-3299,DKEXFJVMVGETOO-UHFFFAOYSA-N,[K+].[O-]C(=O)C(F)(F)F
A-2821,JSDGCANKASDATC-UHFFFAOYSA-N,[K+].[O-]C(=O)CS
A-3234,HPYNBECUCCGGPA-UHFFFAOYSA-N,[K+].[O-]C#N
A-3236,DEXSTSSPGXRLRY-UHFFFAOYSA-N,[K+].[O-]P=O
A-1900,PIWKPBJCKXDKJR-UHFFFAOYSA-N,[K+].C[Si](O)(O)[O-]
A-3215,GPNYZBKIGXGYNU-UHFFFAOYSA-N,[K+].CC(=O)CC(=O)Nc1ccc(cc1)[S]([O-])(=O)=O
A-3551,WMYINDVYGQKYMI-UHFFFAOYSA-N,[K+].CC(C)c1ccc(cc1)[S]([O-])(=O)=O
A-2309,QBNMZYNBZAKUSP-UHFFFAOYSA-N,[K+].CC(C)CCCCCCCCCCCCCCC([O-])=O
A-2892,DAUFGBIKKGOPJA-UHFFFAOYSA-N,[K+].CC(C)CCOC([S-])=S
A-2839,SUVZGLSQFGNBQI-UHFFFAOYSA-N,[K+].CC(CC([O-])=O)CC(C)(C)C
A-3430,NLXGURFLBLRZRO-UHFFFAOYSA-N,[K+].CCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C([O-])=O
A-1478,WCJYTPVNMWIZCG-UHFFFAOYSA-N,[K+].CCCCCCCCCCCCCCCCO[P](O)([O-])=O
A-2329,PCCSBWNGDMYFCW-UHFFFAOYSA-N,[K+].CCCCCCCCCCCCO[P](O)([O-])=O
A-3528,AMIMRNSIRUDHCM-UHFFFAOYSA-N,[K+].F[B-](F)(F)F
A-3448,NLLMJANWPUQQTA-UHFFFAOYSA-N,[K+].O[C@H]([C@@H](O)C([O-])=O)C(O)=O
A-4099,HTLZVHNRZJPSMI-UHFFFAOYSA-N,[K+].O[P](O)([O-])=O
A-3423,HTMQZWFSTJVJEQ-UHFFFAOYSA-N,[K+].O[P](O)(O)=O
A-3117,YDLAHBBJAGGIJZ-UHFFFAOYSA-N,[K+].OC([O-])=O
A-4020,LRTFPLFDLJYEKT-UHFFFAOYSA-N,[K+].OC(=O)C([O-])=O
A-3165,KZNDFYDURHAESM-UHFFFAOYSA-N,[K+].OC(=O)c1ccccc1C([O-])=O
A-2958,ZGBDUUGWUHBQNX-UHFFFAOYSA-N,[K+].OP(O)O
A-4427,HETCEOQFVDFGSY-UHFFFAOYSA-N,[La]
A-1963,QYSXYAURTRCDJU-UHFFFAOYSA-N,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O
A-3392,SIHMAENIPOJURU-ZJSKVYKZSA-M,[Li].[Na].[K].CC(C)(C)c1ccc(cc1)[S](=O)(=O)Nc2ccc3cc(ccc3c2)[S](=O)(=O)c4cc5N=C6C(=C7Oc8c(ccc(N)c8[S](O)(=O)=O)N=C7C(=C6Oc5c(c4N)[S](O)(=O)=O)Cl)Cl
A-2581,YLYIXDZITBMCIW-UHFFFAOYSA-N,[Li].O.[K].[Ti]
A-4241,ARQOGCYMPUOVHK-ZHHKINOHSA-N,[Li+].[Br-]
A-2849,NIPZZANLNKBKIS-UHFFFAOYSA-N,[Li+].[Cl-]
A-4647,SZKVYEHTIWILMA-UHFFFAOYSA-N,[Li+].[F-]
A-4862,YASYEJJMZJALEJ-UHFFFAOYSA-N,[Li+].[Li+].[Li+].[O-][P]([O-])([O-])=O
A-3594,JPJALAQPGMAKDF-UHFFFAOYSA-N,[Li+].[Li+].[Li+].O.O.O.O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
A-4424,RJMDFMUPJANPGX-UHFFFAOYSA-N,[Li+].[Li+].[Na+].[Na+].COc1cc(ccc1N\N=C/2C(=O)c3c(O)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O)N(O)\N=C\4C=CC(=N\N=C\5C(=O)c6c(O)cc(cc6C=C5[S]([O-])(=O)=O)[S]([O-])(=O)=O)\C(=C4)OC
A-4428,RAYMXZBXQCGRGX-UHFFFAOYSA-N,[Li+].[Li+].[Na+].[Na+].Nc1c(N=Nc2ccc(cc2)[S](=O)(=O)CCO[S]([O-])(=O)=O)c(cc3C=C(\C(=N/Nc4cc(Nc5nc(F)nc(F)c5Cl)ccc4[S]([O-])(=O)=O)C(=O)c13)[S]([O-])(=O)=O)[S]([O-])(=O)=O
A-4004,KLCDQSGLLRINHY-UHFFFAOYSA-N,[Li+].[Li+].[O-][S]([O-])(=O)=O
A-3853,STVZJERGLQHEKB-UHFFFAOYSA-N,[Li+].[Li+].[O-]C(=O)CCCC([O-])=O
A-4227,MKARNSWMMBGSHX-UHFFFAOYSA-N,[Li+].[Li+].[O-]C(=O)CCCCCCCC([O-])=O
A-4226,UJXAIAIZGQQXIX-UHFFFAOYSA-N,[Li+].[Li+].[O-]C(=O)CCCCCCCCC([O-])=O
A-3004,KEQFTVQCIQJIQW-UHFFFAOYSA-N,[Li+].[O-][N+]([O-])=O
A-2898,NRFNHVNHUCNPFW-UHFFFAOYSA-N,[Li+].[O-]C(=O)c1ccccc1
A-2917,CFFQRHTWQPXZID-UHFFFAOYSA-N,[Li+].CC1=NN(C(=N)/C1=N/Nc2cc(Cl)c(cc2Cl)[S]([O-])(=O)=O)c3ccccc3
A-2447,GRWFGVWFFZKLTI-UHFFFAOYSA-N,[Li+].CCCCCCC(O)CCCCCCCCCCC([O-])=O
A-2446,BAZVSMNPJJMILC-STQMWFEESA-N,[Li+].CCCCCCCC\C=C/CCCCCCCC([O-])=O
A-2445,MTTPUPNRZRSDDM-UHFFFAOYSA-M,[Li+].CCCCCCCCCCCCCC([O-])=O
A-2444,WXCMHFPAUCOJIG-UHFFFAOYSA-N,[Li+].CCCCCCCCCCCCCCCCCCCCCC([O-])=O
A-3606,LELOWRISYMNNSU-UHFFFAOYSA-N,[Li+].O.O.O.[O-][Cl](=O)(=O)=O
A-5156,ATCWBLHLEMDUCP-UHFFFAOYSA-N,[Mg].[Mg].[Mg].OC(=O)CC(O)(CC(O)=O)C(O)=O.OC(=O)CC(O)(CC(O)=O)C(O)=O
A-238,LQUCGMWVJVCUFX-UHFFFAOYSA-N,[Mg++]
A-3602,YASYVMFAVPKPKE-UHFFFAOYSA-N,[Mg++].[Cl-].[Cl-]
A-2661,MZUPWNMULGRONZ-UHFFFAOYSA-N,[Mg++].[Mg++].[Mg++].O[Si]([O-])=O.O[Si]([O-])=O.[O-][Si]([O-])=O.[O-][Si]([O-])=O
A-342,DFFPUVDMNIWTAL-UHFFFAOYSA-N,[Mg++].C[O-].C[O-]
A-1499,ULDHMXUKGWMISQ-SECBINFHSA-N,[Mg++].CCCCCCCCCc1cc2ccccc2c(c1CCCCCCCCC)[S]([O-])(=O)=O.CCCCCCCCCc3cc4ccccc4c(c3CCCCCCCCC)[S]([O-])(=O)=O
A-4770,OYXVDHZABMXCMX-UHFFFAOYSA-N,[Mg++].O[P]([O-])([O-])=O
A-5086,TZIOSYAVRCFFSO-UHFFFAOYSA-N,[Mn]
B-2370,LBNXAWYDQUGHGX-UHFFFAOYSA-N,[Mn].C[c-]1cccc1.[C-]#[O+].[C-]#[O+].[C-]#[O+]
A-3652,PBBGSZCBWVPOOL-UHFFFAOYSA-N,[Mn++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-3352,PTLAHMRONUBEOO-UHFFFAOYSA-N,[Mn++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O
A-4860,VUDOFEJVAFMLEC-UHFFFAOYSA-N,[Mn++].[O-]C(=O)C([O-])=O
A-1654,GNGYPJUKIKDJQT-UHFFFAOYSA-N,[Mn++].[O-]P=O.[O-]P=O
A-4584,RDKSFIZNZGWNLA-UHFFFAOYSA-N,[Mn++].CCCCC(CC)C(O)=O
A-4086,DECIPOUIJURFOJ-UHFFFAOYSA-N,[Mn++].O[P]([O-])([O-])=O
A-3534,IMPWCIFPLYQYLB-UHFFFAOYSA-N,[N-]=[N+]=C1C(=O)NC(=O)NC1=O
A-2632,LAVMWOGIDKQCDK-UHFFFAOYSA-N,[N-]=[N+]=C1C=Cc2c(cccc2[S](=O)(=O)Oc3ccc(C(=O)c4ccccc4)c(O[S](=O)(=O)c5cccc6C(=O)C(C=Cc56)=[N+]=[N-])c3O[S](=O)(=O)c7cccc8C(=O)C(C=Cc78)=[N+]=[N-])C1=O
A-4668,HYDYEUKNONPEFM-UHFFFAOYSA-N,[N-]=[N+]=O
A-2840,MISFQCBPASYYGV-UHFFFAOYSA-N,[Na].[Na+].[Fe].Nc1cc(ccc1O)[N+]([O-])=O.Nc2cc(cc(c2O)[S]([O-])(=O)=O)[N+]([O-])=O.Oc3cccc(O)c3
A-1921,IDBYQQQHBYGLEQ-UHFFFAOYSA-N,[Na].CCCCCCCCCCCCO[S](=O)(=O)c1ccccc1
A-3289,DBJLJFTWODWSOF-UHFFFAOYSA-L,[Na].Nc1cc(c(O)c2C(=O)c3c(N)cc(c(O)c3C(=O)c12)[S](O)(=O)=O)[S](O)(=O)=O
A-3648,PIZCXVUFSNPNON-UHFFFAOYSA-N,[Na].OC(=O)c1cc2ccccc2c(Cc3c(O)c(cc4ccccc34)C(O)=O)c1O
A-30,ZCVAOQKBXKSDMS-UHFFFAOYSA-N,[Na+].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O
A-3097,LMXZVISHHDYBFW-UHFFFAOYSA-N,[Na+].[Br-]
A-3852,FYQGBXGJFWXIPP-UEVLXMDPSA-N,[Na+].[Cl-]
A-3135,ROSXARVHJNYYDO-UHFFFAOYSA-N,[Na+].[Cl-].[O-]C(=O)c1ccc[n+](Cc2ccccc2)c1
A-2868,HUUOUJVWIOKBMD-UHFFFAOYSA-N,[Na+].[Co+3].CC(=O)/C(=N/Nc1cc(ccc1[O-])[S](N)(=O)=O)C(=O)[N-]c2ccccc2.CC(=O)/C(=N/Nc3cc(ccc3[O-])[S](N)(=O)=O)C(=O)[N-]c4ccccc4
A-3701,SNLGBRZZFRSXHA-UHFFFAOYSA-N,[Na+].[Co+3].N[S](=O)(=O)c1ccc([O-])c(c1)N=Nc2c([O-])ccc3ccccc23.N[S](=O)(=O)c4ccc([O-])c(c4)N=Nc5c([O-])ccc6ccccc56
A-5412,HEJZJSIRBLOWPD-WCWDXBQESA-N,[Na+].[Cr+3].[O-]c1cc(c2ccccc2c1N=Nc3ccc4cccc(c4c3[O-])[S]([O-])(=O)=O)[S]([O-])(=O)=O
A-5215,PMMYEEVYMWASQN-UHFFFAOYSA-N,[Na+].[Cr+3].Cc1nn(c([O-])c1N=Nc2cc(Cl)c(cc2[O-])[S](N)(=O)=O)c3ccccc3.Cc4nn(c([O-])c4N=Nc5cc(Cl)c(cc5[O-])[S](N)(=O)=O)c6ccccc6
A-5446,JEIZLWNUBXHADF-UHFFFAOYSA-N,[Na+].[Cr+3].Cc1nn(c([O-])c1N=Nc2cc(Cl)cc(c2[O-])[S]([O-])(=O)=O)c3cccc(c3)[S]([O-])(=O)=O
A-3254,PECXRRMHOQBOIE-UHFFFAOYSA-N,[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
A-1558,GZVOWHYYFUOPAE-UHFFFAOYSA-N,[Na+].[I-]
A-3941,HFZKOYWDLDYELC-UHFFFAOYSA-N,[Na+].[K+].CC1=NN(C(O)C1N=Nc2ccc3c(cccc3[S]([O-])(=O)=O)c2[S](O)(=O)=O)c4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O
A-5443,HFSBGVJICLMJRK-UHFFFAOYSA-N,[Na+].[K+].Nc1c(cc(NC2CCC(CC2)Nc3nc(F)nc(Nc4cc(ccc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)n3)c5C(=O)c6ccccc6C(=O)c15)[S]([O-])(=O)=O
B-900,NXIGDUAONGBUKR-UHFFFAOYSA-N,[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
A-5245,YMABTXMPJQRLCQ-UHFFFAOYSA-N,[Na+].[K+].Oc1ccc2ccccc2c1N=Nc3ccc(cc3)N=Nc4cccc(c4)[S](=O)(=O)Nc5ccc6cc(cc(c6c5)[S]([O-])(=O)=O)[S]([O-])(=O)=O
A-1445,VWQVUPCCIRVNHF-UHFFFAOYSA-N,[Na+].[Mg++].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O.[O-][Si]([O-])=O
A-3667,UBCKGWBNUIFUST-YHYXMXQVSA-N,[Na+].[N-]=[N+]=[N-]
A-4962,VBNJGYOQZAENPO-UHFFFAOYSA-N,[Na+].[Na+].[Cr+3].Cc1nn(c([O-])c1N=Nc2cc(ccc2[O-])[S]([O-])(=O)=O)c3ccccc3.[O-]c4ccc(cc4N=Nc5c([O-])ccc6ccccc56)N=Nc7ccccc7
A-2959,IVENSCMCQBJAKW-UHFFFAOYSA-N,[Na+].[Na+].[Cu].COc1ccc(cc1N)[S]([O-])(=O)=O.Nc2ccc(c(N)c2)[N+]([O-])=O.Oc3cccc([O-])c3
A-1388,RHNWGZJHWWJART-UHFFFAOYSA-N,[Na+].[Na+].[Cu++].[Cu++].N[S](=O)(=O)c1ccc([O-])c(c1)N=Nc2c([O-])c3ccc(Nc4ccc5c([O-])c(N=Nc6cc(ccc6[O-])[S](N)(=O)=O)c(cc5c4)[S]([O-])(=O)=O)cc3cc2[S]([O-])(=O)=O
A-4127,HWFSVCPXNLEACG-UHFFFAOYSA-N,[Na+].[Na+].[Fe].Nc1ccc(cc1)[N+]([O-])=O.Nc2cccc(c2)[S]([O-])(=O)=O.Nc3ccc(Nc4ccccc4)c(c3)[S]([O-])(=O)=O.OC\5=CC(=O)C=CC5=N/Nc6cc(cc(c6O)[N+]([O-])=O)[N+]([O-])=O
A-4404,FMXWPTBQTITILA-UHFFFAOYSA-N,[Na+].[Na+].[K].[K].OCCN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(CCO)CCO)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1
A-5051,RVUMZJPBSNPRBS-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Cr+3].Cc1nn(c([O-])c1N=Nc2c([O-])cc(c3ccccc23)[S]([O-])(=O)=O)c4ccccc4.Cc5nn(c([O-])c5N=Nc6c([O-])cc(c7ccccc67)[S]([O-])(=O)=O)c8ccccc8
A-2913,GXMWLJKTGBZMBH-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Cu++].[Cu++].[O-]c1cc(ccc1N=Nc2c([O-])c(cc3cc(ccc23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c4ccc(N=Nc5c([O-])c(cc6cc(ccc56)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c([O-])c4
A-4041,CABMTIJINOIHOD-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Cu++].Nc1nc(Cl)nc(Nc2cc(cc3cc(c(N=Nc4cc(c5cccc(c5c4[O-])[S]([O-])(=O)=O)[S]([O-])(=O)=O)c([O-])c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1
A-3631,AKNMPWVTPUHKCG-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Cr+3].Nc1nc(Cl)nc(Nc2cc(cc3cc(c(N=Nc4cc(ccc4[O-])[N+]([O-])=O)c([O-])c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n1.Nc5nc(Cl)nc(Nc6cc(cc7cc(c(N=Nc8cc(ccc8[O-])[N+]([O-])=O)c([O-])c67)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n5
A-4105,QGNJRVVDBSJHIZ-QHLGVNSISA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Cu++].[O-]C(=O)c1cc(ccc1NNC(=N/Nc2cc(cc([N-]c3nc(Cl)nc(n3)N=C4C=C(C(C=C4[S]([O-])(=O)=O)=Nc5nc(Cl)nc(Nc6cccc(c6)[S]([O-])(=O)=O)n5)[S]([O-])(=O)=O)c2[O-])[S]([O-])(=O)=O)\c7ccccc7)[S]([O-])(=O)=O.[H+]
A-4353,POSWICCRDBKBMH-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(cc2)N=Nc3ccc(\C=C\c4ccc(cc4[S]([O-])(=O)=O)N=Nc5ccc(cc5)N=Nc6ccc(cc6)[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O.[O-][S](=O)(=O)c7ccc(cc7)N=Nc8ccc(cc8)N=Nc9ccc(/C=C/c%10ccc(cc%10[S]([O-])(=O)=O)N=Nc%11ccc(\C=C\c%12ccc(cc%12[S]([O-])(=O)=O)N=Nc%13ccc(cc%13)N=Nc%14ccc(cc%14)[S]([O-])(=O)=O)c(c%11)[S]([O-])(=O)=O)c(c9)[S]([O-])(=O)=O
A-2880,RCBVKBFIWMOMHF-UHFFFAOYSA-L,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Oc1c(Nc2nc(Cl)nc(Nc3ccc(Nc4nc(Cl)nc(Nc5c(O)c6c(cc(cc6N=Nc7ccc8c(cccc8[S]([O-])(=O)=O)c7[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc5[S]([O-])(=O)=O)n4)cc3)n2)c(cc9cc(cc(N=Nc%10ccc%11c(cccc%11[S]([O-])(=O)=O)c%10[S]([O-])(=O)=O)c19)[S]([O-])(=O)=O)[S]([O-])(=O)=O
A-3812,PHXATPHONSXBIL-JTQLQIEISA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1cc(Nc2nc(Cl)nc(Nc3ccc(Nc4nc(Cl)nc(Nc5cc(cc6C=C(/C(=N/Nc7ccccc7[S]([O-])(=O)=O)C(=O)c56)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n4)cc3)n2)c8C(=O)C(=N/Nc9ccccc9[S]([O-])(=O)=O)\C(=Cc8c1)[S]([O-])(=O)=O
A-5254,NQSMEZJWJJVYOI-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(N\N=C\3C(=O)c4ccc(NC(=O)Nc5ccc6C(=O)C(=N/Nc7ccc(cc7[S]([O-])(=O)=O)N=Nc8ccc(cc8)[S]([O-])(=O)=O)\C(=Cc6c5)[S]([O-])(=O)=O)cc4C=C3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O
A-4218,OEMSKMUAMXLNKL-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCNc3ccc4N=C5C(=C6Oc7c(ccc(NCCNc8nc(Cl)nc(Nc9ccc(cc9[S]([O-])(=O)=O)[S]([O-])(=O)=O)n8)c7[S]([O-])(=O)=O)N=C6C(=C5Oc4c3[S]([O-])(=O)=O)Cl)Cl)n2)c(c1)[S]([O-])(=O)=O
A-3166,BDNIMOQMOANQMV-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O
A-2953,VHNQIURBCCNWDN-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]C(=O)c1ccc[n+](c1)c2nc(NCCNc3ccc4N=C5C(=C6Oc7c(ccc(NCCNc8nc(Nc9cc(ccc9[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n8)[n+]%10cccc(c%10)C([O-])=O)c7[S]([O-])(=O)=O)N=C6C(=C5Oc4c3[S]([O-])(=O)=O)Cl)Cl)nc(Nc%11cc(ccc%11[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2
