InChIKey,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS
thiouracil,0.05860000000000004,128.15599999999998,0.0,3.0,2.0,42.0,0.75,-2.273
Thiourea,-0.8113000000000001,76.12400000000001,0.0,1.0,2.0,24.0,0.0,0.32
Thiram,2.0608,240.44400000000002,0.0,4.0,0.0,70.0,0.0,-3.9
thymine,-0.6283800000000002,126.115,0.0,2.0,2.0,48.0,0.6666666666666666,-1.506
Thymol,2.824020000000002,150.22099999999998,1.0,1.0,1.0,60.0,0.5454545454545454,-2.22
Toluene ,1.99502,92.14099999999999,0.0,0.0,0.0,36.0,0.8571428571428571,-2.21
t-Pentylbenzene,3.2752000000000017,148.249,1.0,0.0,0.0,60.0,0.5454545454545454,-4.15
"trans-1,4-Dimethylcyclohexane",2.832600000000001,112.216,0.0,0.0,0.0,48.0,0.0,-4.47
trans-2-Heptene ,2.752700000000001,98.18899999999998,3.0,0.0,0.0,42.0,0.0,-3.82
trans-2-Pentene ,1.9725,70.135,1.0,0.0,0.0,30.0,0.0,-2.54
Triadimefon,3.1243000000000016,293.754,4.0,5.0,0.0,106.0,0.55,-3.61
Triallate,4.843900000000003,304.66999999999996,4.0,2.0,0.0,94.0,0.0,-4.88
Triamcinolone,0.6204999999999998,394.43900000000014,2.0,6.0,4.0,154.0,0.0,-3.68
triamcinolone acetonide,2.4188000000000005,434.50400000000025,2.0,6.0,2.0,170.0,0.0,-4.31
triamcinolone diacetate,1.7620999999999996,478.51300000000026,4.0,8.0,2.0,186.0,0.0,-4.13
Triamterene,0.8334000000000001,253.26900000000003,1.0,7.0,3.0,94.0,0.8421052631578947,-2.404
Triazolam,4.233520000000003,343.2170000000001,1.0,4.0,0.0,114.0,0.7391304347826086,-4.09
Tribromomethane,2.4547,252.731,0.0,0.0,0.0,26.0,0.0,-1.91
Trichlomethiazide,0.8210000000000011,380.66200000000003,2.0,5.0,3.0,112.0,0.3,-2.68
Trichlorfon,2.1609000000000003,257.437,3.0,4.0,1.0,74.0,0.0,-0.22
trichlormethiazide,0.8210000000000011,380.66200000000003,2.0,5.0,3.0,112.0,0.3,-2.68
Trichloroacetonitrile,1.88018,144.388,0.0,1.0,0.0,34.0,0.0,-2.168
Trichloroethylene,2.5017000000000005,131.389,0.0,0.0,0.0,30.0,0.0,-1.96
Trichloromethane,1.9864,119.37800000000001,0.0,0.0,0.0,26.0,0.0,-1.17
Trichloronate,5.391500000000002,333.60400000000004,5.0,3.0,0.0,96.0,0.35294117647058826,-5.752000000000001
Triclosan,5.144700000000002,289.54499999999996,2.0,2.0,1.0,88.0,0.7058823529411765,-4.46
Tricresyl phosphate,6.256760000000005,368.3690000000001,6.0,4.0,0.0,134.0,0.6923076923076923,-6.01
Tricyclazole,2.25242,189.24300000000002,0.0,4.0,0.0,64.0,0.9230769230769231,-2.07
Trietazine,1.803,229.71499999999997,5.0,5.0,1.0,84.0,0.4,-4.06
Triethyl phosphate,2.2039999999999997,182.15599999999998,6.0,4.0,0.0,68.0,0.0,0.43
Trifluralin,4.148200000000004,335.28200000000004,7.0,5.0,0.0,128.0,0.2608695652173913,-5.68
triforine,2.431,430.9340000000001,6.0,4.0,2.0,124.0,0.0,-4.19
Trimazosin,1.2672999999999996,435.48100000000034,6.0,10.0,2.0,170.0,0.3225806451612903,-3.638
Triphenylene,5.146200000000003,228.29399999999998,0.0,0.0,0.0,84.0,1.0,-6.726
tubercidin,-1.3750000000000007,266.257,2.0,8.0,4.0,102.0,0.47368421052631576,-1.95
uracil,-0.9368000000000001,112.088,0.0,2.0,2.0,42.0,0.75,-1.4880000000000002
Urea,-0.9762,60.056,0.0,1.0,2.0,24.0,0.0,0.96
uric acid,-1.7672000000000003,168.112,0.0,3.0,4.0,62.0,0.75,-3.93
Valeraldehyde,1.3755,86.13399999999999,3.0,1.0,0.0,36.0,0.0,-0.85
vamidothion,1.9881999999999997,287.34299999999996,8.0,6.0,1.0,96.0,0.0,1.1440000000000001
Vinclozolin,3.4213000000000022,286.11400000000003,2.0,3.0,0.0,94.0,0.3333333333333333,-4.925
Warfarin,3.609600000000003,308.3330000000001,4.0,4.0,1.0,116.0,0.6956521739130435,-3.8930000000000002
Xipamide,2.5621400000000008,354.8150000000001,3.0,4.0,3.0,122.0,0.5217391304347826,-3.79
XMC,2.02164,179.219,1.0,2.0,1.0,70.0,0.46153846153846156,-2.5810000000000004
