Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS,Label,Difference
YXYJKSUNCFFNLM-UHFFFAOYSA-N,3.0592,170.211,1,1,1,64,0.9230769231,-3.48,-2.448355913,1.031644087
BEARMGATPGLSKG-UHFFFAOYSA-N,3.92228,256.345,2,2,2,100,0.6315789474,-3.408824851,-4.440866321,1.03204147
GIAMHXZYZSZXLE-UHFFFAOYSA-N,3.8956,376.751,6,4,0,110,0.55,-2.940559139,-3.97270694,1.032147801
ZUXNZUWOTSUBMN-UHFFFAOYSA-N,3.1532,231.682,2,2,1,80,0.75,-4.255308123,-3.223008578,1.032299545
QJNSVIYGOVNUCN-UHFFFAOYSA-N,3.8967,257.076,2,2,1,82,0.6875,-5.134049424,-4.101658213,1.032391211
HDKXNOZGPYDIMX-UHFFFAOYSA-N,0.5204,199.297,5,4,2,68,0,0.700529748,-0.3320506787,1.032580427
KVUAALJSMIVURS-ZEDZUCNESA-L,1.51262,192.17,0,4,2,72,0.7142857143,-3.28368559,-2.250539192,1.033146398
MGFYIUFZLHCRTH-UHFFFAOYSA-N,-0.371,444.44,1,10,6,170,0.1875,-3.284,-2.250632573,1.033367427
QYQDKDWGWDOFFU-IUODEOHRSA-N,2.0263,154.209,0,2,0,62,0,-1.970625777,-0.9372049379,1.033420839
BCEQKAQCUWUNML-UHFFFAOYSA-N,-2.167,491.446,7,10,8,192,0.1764705882,-1.45342971,-0.4199989041,1.033430806
HESFRMMKCMMNMR-UHFFFAOYSA-N,1.4413,370.405,6,5,2,142,0.5555555556,-2.970981655,-4.004720569,1.033738914
WZDDLAZXUYIVMU-UHFFFAOYSA-N,2.2709,202.294,8,3,1,84,0,-1.2726,-2.30638539,1.03378539
ILMZTINRCDWCLG-UHFFFAOYSA-N,0.6063,140.138,1,2,1,54,0,0.408417543,-0.625399602,1.033817145
YMTINGFKWWXKFG-UHFFFAOYSA-N,0.6621,408.369,7,2,1,146,0.4444444444,-6.262741533,-5.228813913,1.03392762
MHPYROYXMZWPNN-UHFFFAOYSA-N,4.3842,315.844,3,2,0,116,0.5454545455,-5.130252649,-4.096259468,1.033993181
PTTPXKJBFFKCEK-UHFFFAOYSA-N,3.7644,238.264,10,4,0,92,0,-1.8456,-2.879611155,1.034011155
MZZYGYNZAOVRTG-UHFFFAOYSA-N,2.6214,331.437,4,5,1,122,0.4782608696,-2.766043468,-3.800959946,1.034916478
OQANPHBRHBJGNZ-BKUYFWCQSA-N,1.3547,261.368,7,4,2,90,0.375,-0.50928063,-1.544507573,1.035226943
JZCCFEFSEZPSOG-UHFFFAOYSA-L,3.0841,286.327,5,4,0,110,0.4761904762,-4.65,-3.614644931,1.035355069
OVXQHPWHMXOFRD-UHFFFAOYSA-M,0.1533,221.26,1,3,1,86,0,-2.227300197,-1.191696751,1.035603446
TZEGEDDAQGVPCE-UEIGIMKUSA-M,2.6606,316.81,3,3,2,110,0.3,-4.396981438,-3.361348172,1.035633266
GXFHMHYIPXHRDE-JTHROIFXSA-N,4.7522,287.186,3,1,1,98,0.3333333333,-5.542226964,-4.506352712,1.035874252
VLJKEQVJDMCCRE-UHFFFAOYSA-N,2.3058,289.422,8,4,2,102,0.3333333333,-1.489307679,-2.525319892,1.036012213
MEBQXILRKZHVCX-UHFFFAOYSA-N,4.28308,282.472,15,3,1,118,0,-3.618466492,-4.654563186,1.036096694
KXPXJGYSEPEXMF-WYHSTMEOSA-N,2.7881,267.678,1,2,1,96,0.3529411765,-1.804566983,-2.840707365,1.036140382
OTTCXKPQKOLSJN-UHFFFAOYSA-N,3.2088,221.3,7,3,0,88,0.375,-2.7429,-3.779194509,1.036294509
AQYCMVICBNBXNA-UHFFFAOYSA-N,1.1689,88.15,3,1,1,38,0,-0.6027996358,0.4337584849,1.036558121
BPSOMXDZJFRMBW-UHFFFAOYSA-M,15.8792,1177.655,20,12,4,472,0.2823529412,-7.07101808,-6.034307192,1.036710888
OITULTNTMHGRLX-UHFFFAOYSA-N,-0.9798,173.258,2,2,1,48,0,0.4688768793,-0.5683584329,1.037235312
NNGROHQONJXNMS-UHFFFAOYSA-N,2.9432,230.311,2,2,1,90,0.5294117647,-1.861255419,-2.898637566,1.037382147
FZEAZTGOZSYASU-UHFFFAOYSA-J,2.9172,251.905,0,1,1,48,0.6666666667,-2.1225,-3.159892944,1.037392944
JPOXNPPZZKNXOV-UHFFFAOYSA-N,4.1567,505.434,3,5,2,164,0.3870967742,-6.42035721,-5.382871828,1.037485382
FSSICIQKZGUEAE-UHFFFAOYSA-N,3.4481,503.548,11,8,2,196,0.3333333333,-4.217741036,-5.255334743,1.037593707
PEOJOJMLYILUTC-UHFFFAOYSA-N,0.5401,134.142,0,3,2,50,0.9,-0.261277438,-1.299230296,1.037952858
RNTXMYSPASRLFT-UHFFFAOYSA-L,0.863,237.284,2,3,2,84,0.375,-1.69,-2.728457673,1.038457673
LHNXUEAGNLUMMI-JVFQMWRPSA-N,-0.1419,412.368,5,3,1,140,0.24,-1.821494582,-2.860631675,1.039137093
YVPSNUIHHFTTRL-UHFFFAOYSA-N,2.0199,196.213,1,3,1,72,1,-3.06,-2.020598526,1.039401474
PISKUTGWQHZKIK-UHFFFAOYSA-M,0.629,121.139,0,2,1,46,0.7777777778,0.403854391,-0.6355826249,1.039437016
UUBZPMKBMHXGNE-UHFFFAOYSA-N,2.4624,278.396,6,4,2,112,0,-2.11,-3.149481792,1.039481792
HTWRBOWJUNHVMN-VMPITWQZSA-N,4.1863,317.901,5,3,0,124,0,-3.127539463,-4.167536092,1.039996629
PJZFNEYJOZUEGS-UHFFFAOYSA-N,3.5148,323.448,4,0,0,56,0,-5.412894457,-4.372792549,1.040101908
CUBBLXVBSIQEFT-UHFFFAOYSA-N,1.6143,257.249,3,4,3,96,0.6315789474,-2.826022454,-3.866141077,1.040118623
SCULJPGYOQQXTK-OLRINKBESA-N,-2.8625,404.275,10,0,0,120,0,0.393323125,-0.6468191217,1.040142247
SKCQDFLBBMGDPT-UHFFFAOYSA-L,2.6042,260.12,1,2,0,86,0.375,-3.835390149,-2.795159881,1.040230268
LRXBCDZWNALTBO-UHFFFAOYSA-L,4.4601,235.541,2,0,0,70,0.4615384615,-4.2822,-5.32247715,1.04027715
NOOLISFMXDJSKH-MGRQHWMJSA-N,2.6364,218.337,12,3,0,92,0,-1.862006084,-2.902457668,1.040451584
DRWCPERSPGFNIK-UHFFFAOYSA-N,3.7106,236.355,2,2,0,96,0,-5.031142113,-3.990654333,1.04048778
UIEGYKVRCKDVKQ-LREBCSMRSA-N,4.5934,372.384,6,3,0,136,0.375,-3.437445095,-4.477948914,1.040503819
HEXPBLMJYQVQNU-UHFFFAOYSA-N,1.3589,290.319,4,4,0,112,0.2857142857,-2.629728347,-1.588607853,1.041120494
YEKMWXFHPZBZLR-UHFFFAOYSA-N,2.4461,136.235,5,1,1,50,0,-2.903817459,-1.86254445,1.041273009
MGFZNWDWOKASQZ-UMLIZJHQSA-M,1.7541,169.655,0,1,1,60,0.5454545455,-0.762691338,-1.803970074,1.041278736
RDOIQAHITMMDAJ-UHFFFAOYSA-N,-0.0674,365.411,5,6,3,134,0,-0.848443526,-1.889999986,1.04155646
FSRLGULMGJGKGI-BTJKTKAUSA-N,3.47052,415.829,6,6,1,150,0.5172413793,-5.094905185,-4.053046348,1.041858837
SIBQAECNSSQUOD-UHFFFAOYSA-N,3.9444,266.34,0,2,1,102,0.5,-4.96,-3.918102195,1.041897805
ALEXXDVDDISNDU-UHFFFAOYSA-N,7.9595,430.573,2,5,0,158,0.7419354839,-5.634046793,-6.675973041,1.041926248
QCXZULAOFRNEFL-UHFFFAOYSA-M,-0.2129,884.07,8,17,10,354,0,-5.962995687,-4.920861134,1.042134553
DCXYFEDJOCDNAF-UHFFFAOYSA-N,4.779,335.831,8,4,0,124,0.4347826087,-5.747969532,-4.705018532,1.042951
YCYHVZWPNDQZAM-UHFFFAOYSA-N,1.6573,275.22,4,6,2,102,0.55,-3.655633575,-2.612674994,1.042958581
HOHZZPCLZWZMOM-UHFFFAOYSA-N,5.7533,356.443,6,4,1,138,0.25,-4.472808844,-5.515899838,1.043090994
POXFXTSTVWDWIR-UHFFFAOYSA-N,1.5775,196.202,3,4,1,76,0.4285714286,-1.72,-2.763786793,1.043786793
BHNZEZWIUMJCGF-UHFFFAOYSA-N,1.5788,256.213,0,5,3,94,0.6315789474,-4.6024,-3.558470148,1.043929852
SKGACPGKMWWAIG-RMKNXTFCSA-N,3.29812,286.4,6,3,2,104,0.6,-3.978395918,-2.934358083,1.044037835
HRYZWHHZPQKTII-UHFFFAOYSA-N,2.4752,322.84,7,5,0,120,0.5454545455,-2.313083664,-3.357603173,1.044519509
RIHHHARTNPZGHI-BTCGTBLPSA-M,1.1794,118.132,2,3,0,48,0,-0.7982097075,-1.843402243,1.045192535
NUGLIYXAARVRPQ-UHFFFAOYSA-N,1.33816,173.131,1,4,0,62,0.4615384615,-1.892021863,-2.93734479,1.045322927
ZMARGGQEAJXRFP-UHFFFAOYSA-N,1.33816,173.131,1,4,0,62,0.4615384615,-2.937344842,-1.892021894,1.045322948
RRGCKMHKMCUKAH-UHFFFAOYSA-N,-2.2131,254.246,3,8,2,98,0.5,-1.11969682,-0.07426996529,1.045426855
KTTKGQINVKPHLY-DOCRCCHOSA-N,1.4569,217.696,4,3,3,80,0.4285714286,0.662155556,-0.3835481927,1.045703749
NYPJDWWKZLNGGM-UHFFFAOYSA-N,1.0428,86.134,0,1,0,36,0,0.0901312493,-0.9556262493,1.045757499
RVPYACGFEOZHMA-UHFFFAOYSA-M,1.0428,86.134,0,1,0,36,0,-0.955626256,0.090131253,1.045757509
UJRRDDHEMZLWFI-UHFFFAOYSA-N,-1.6711,538.607,18,8,8,196,0,-0.207514254,-1.253518581,1.046004327
UZGLIIJVICEWHF-UHFFFAOYSA-N,10.821,588.972,18,7,2,226,0.3,-7.469064653,-8.515175451,1.046110798
SXVPOSFURRDKBO-UHFFFAOYSA-N,-4.76808,496.43,5,10,1,158,0.375,-0.4405855136,-1.486722539,1.046137026
OWNRRUFOJXFKCU-IZZNHLLZSA-N,5.6438,653.334,17,8,2,182,0.375,-7.260027536,-6.213845223,1.046182313
YDTHLPPWECZIOH-UHFFFAOYSA-N,3.30752,333.394,9,7,0,120,0.2857142857,-4.9242,-3.87775999,1.04644001
BXHWNSFNMHETHT-UHFFFAOYSA-N,2.9913,219.328,7,2,0,88,0.375,-2.220520147,-3.26711412,1.046593973
XDASIVGQIOWAPZ-UHFFFAOYSA-N,-6.2806,383.018,11,0,2,114,0,-2.864697085,-1.817945619,1.046751466
BWPIARFWQZKAIA-UHFFFAOYSA-N,-6.4518,625.55,13,8,3,230,0.380952381,-4.34755155,-3.300666289,1.046885261
LNPDTQAFDNKSHK-UHFFFAOYSA-N,-0.9368,135.217,0,2,3,40,0,-1.6996,-0.6520243648,1.047575635
PIMJYOORDYDRBD-UHFFFAOYSA-N,2.651,325.659,4,4,0,90,0.375,-1.977455616,-3.025066383,1.047610767
RRKMWVISRMWBAL-UHFFFAOYSA-N,0.0571,299.24,7,0,0,82,0,-0.468698679,-1.516453798,1.047755119
XKCKSAJWVZAVIO-UHFFFAOYSA-N,1.4409,253.342,8,4,2,102,0.3333333333,-0.987066687,-2.035208406,1.048141719
DCOPUUMXTXDBNB-UHFFFAOYSA-N,1.79072,210.281,6,5,1,84,0.4,-3.957312069,-2.90916525,1.048146819
BWTYUJLNQMANLA-UHFFFAOYSA-N,1.26,387.87,3,5,3,128,0.5,-3.87283088,-2.824554356,1.048276524
IIVOEPVKDWTLJB-UHFFFAOYSA-N,2.6782,146.189,2,1,1,56,0.5454545455,-3.394062684,-2.345571909,1.048490775
VKPLPDIMEREJJF-UHFFFAOYSA-N,-0.8811,261.796,4,0,1,96,0.6666666667,-3.208443015,-2.159820413,1.048622602
WBYWAXJHAXSJNI-VOTSOKGWSA-N,6.0947,468.088,8,6,0,164,0.4,-7.267191223,-6.218518805,1.048672418
OYIKARCXOQLFHF-UHFFFAOYSA-N,0.034,119.12,3,3,1,48,0,-0.3436,0.7052697718,1.048869772
YETKGQMGLZKKGE-UHFFFAOYSA-M,4.4059,532.649,4,7,1,210,0,-5.1244,-6.17356791,1.04916791
ACAZKHULUUVWCY-JFGNBEQYSA-N,1.1984,314.407,6,4,2,118,0,-3.516842956,-2.467655316,1.04918764
NNCOZXNZFLUYGG-UHFFFAOYSA-N,3.3668,138.254,0,0,0,58,0,-5.1900001,-4.140677929,1.049322171
QHZOMDFYCYONFD-UHFFFAOYSA-N,3.3668,138.254,0,0,0,58,0,-4.140677705,-5.190000057,1.049322352
YDLSUFFXJYEVHW-UHFFFAOYSA-N,1.894,203.285,3,2,0,80,0.4,-0.808418251,-1.857868605,1.049450354
DEHWKTMXSOUIDZ-UHFFFAOYSA-N,0.9105,213.324,4,4,2,74,0,0.364715733,-0.6847372042,1.049452937
VRYWBMTXKFQBCA-UHFFFAOYSA-N,1.4126,208.377,0,3,0,64,0,-2.830299065,-1.780383204,1.049915861
XKUKSGPZAADMRA-UHFFFAOYSA-N,0.6252,90.122,2,2,0,38,0,1.0452,-0.00487956062,1.050079561
VWTINHYPRWEBQY-UHFFFAOYSA-N,3.4448,262.292,3,0,0,92,0.9473684211,-6.2013011,-5.150883303,1.050417797
SSGODMHQNTWPOX-UHFFFAOYSA-N,1.1866,221.322,5,3,2,84,0,-3.080206763,-2.029726361,1.050480402
OBGBGHKYJAOXRR-UHFFFAOYSA-N,1.2645,196.254,5,5,1,78,0.4285714286,-3.436694073,-2.386083364,1.050610709
HWGBHCRJGXAGEU-UHFFFAOYSA-N,3.3203,352.435,13,6,1,140,0.2,-5.237448864,-4.186320548,1.051128316
IDIICHZCEIGXGB-UHFFFAOYSA-N,0.9598,228.317,3,3,2,84,0,-3.636879168,-2.585742665,1.051136503
BKEWDCUQDVDPHC-UHFFFAOYSA-N,3.8487,244.334,2,1,1,96,0.3333333333,-4.940825874,-3.889545878,1.051279996
BKIMMITUMNQMOS-UHFFFAOYSA-N,3.8487,244.334,2,1,1,96,0.3333333333,-4.940825874,-3.889545878,1.051279996
XIZOTXGJXSTQDI-UHFFFAOYSA-N,4.9647,313.526,16,2,2,132,0,-3.6512,-4.702770129,1.051570129
KVBCYCWRDBDGBG-UHFFFAOYSA-N,2.7206,343.829,2,0,0,76,0.8,-3.8373,-4.888891365,1.051591365
LSQARZALBDFYQZ-UHFFFAOYSA-N,-0.4323,100.165,0,2,2,42,0,0.6378,-0.4138169793,1.051616979
KSROTSBULDYPKA-UHFFFAOYSA-N,2.6606,366.247,4,4,1,112,0.5714285714,-2.48,-3.531687354,1.051687354
PYTDDYLZYYKESK-UHFFFAOYSA-N,3.9407,323.392,3,4,0,124,0.5833333333,-5.558537514,-4.506805694,1.05173182
MFZCIDXOLLEMOO-UHFFFAOYSA-N,1.0955,263.253,4,6,0,100,0.3157894737,-1.663737204,-2.715893044,1.05215584
DMZRCHJVWAKCAX-UHFFFAOYSA-N,2.6916,191.013,1,1,1,58,0.5454545455,-3.1137,-2.061502409,1.052197591
LHQIJBMDNUYRAM-UHFFFAOYSA-N,-0.6255,169.184,3,4,2,66,0.4166666667,0.0727,-0.9795368085,1.052236808
DPRSKJHWKNHBOW-KCGFPETGSA-N,2.5686,385.416,4,6,2,148,0.4642857143,-2.419795758,-3.472133921,1.052338163
VNQNXQYZMPJLQX-UHFFFAOYSA-N,1.7251,301.386,1,4,1,118,0.2727272727,-1,-2.052430451,1.052430451
QLVIXIXZJAKNOS-UHFFFAOYSA-L,3.4427,208.238,8,3,0,80,0,-1.4155,-2.468120091,1.052620091
QPPBRPIAZZHUNT-UHFFFAOYSA-N,3.86822,413.949,4,5,0,154,0.5862068966,-3.70953234,-4.762469323,1.052936983
JJYCENBZIMIWTM-HYFMXHDLSA-N,5.5208,495.133,7,3,0,140,0.4615384615,-7.808232024,-6.755251229,1.052980795
KEWNKZNZRIAIAK-UHFFFAOYSA-N,5.5208,495.133,7,3,0,140,0.4615384615,-7.808232024,-6.755251229,1.052980795
HKODIGSRFALUTA-JTLQZVBZSA-N,4.411,216.283,0,0,0,80,0.9411764706,-6.6799998,-7.732999802,1.053000002
MDGXUEVTGARGDK-UHFFFAOYSA-M,1.83452,269.351,3,5,2,90,0.6470588235,-1.0762,-2.129266024,1.053066024
ZIIGSRYPZWDGBT-UHFFFAOYSA-N,-0.9792,194.227,10,5,2,80,0,0.7116903978,-0.3414509071,1.053141305
CPDDDTNAMBSPRN-ZZXKWVIFSA-N,2.7932,250.169,4,2,2,86,0.4,-1.372917194,-2.426313711,1.053396517
YCPMGOBLONVZFZ-UHFFFAOYSA-N,3.5989,235.327,8,3,0,94,0.3529411765,-3.0929,-4.146446338,1.053546338
YEVACTAGDANHRH-UHFFFAOYSA-N,4.4059,532.649,4,7,1,210,0,-5.12,-6.17356791,1.05356791
MDFZYGLOIJNNRM-OAJDADRGSA-N,-0.8614,200.33,0,4,4,84,0,0.698254009,-0.3554947052,1.053748714
WPWZGEGFOHKFHG-UHFFFAOYSA-M,-3.7952,252.698,3,5,0,94,0,0.597403334,-0.4563611865,1.053764521
QSWDMMVNRMROPK-UHFFFAOYSA-K,0.6638,94.117,0,2,1,36,0.8571428571,-0.0529,1.001015961,1.053915961
VCZAWDPRDDWJMS-JTHROIFXSA-N,0.8457,161.16,0,2,0,60,0.5,-0.872602492,-1.926740159,1.054137667
VOUGEZYPVGAPBB-UHFFFAOYSA-N,3.2453,212.248,0,2,0,80,0.625,-2.9844,-4.038585284,1.054185284
UJFIOYBFWBTUIG-UHFFFAOYSA-N,4.9438,214.393,12,1,0,92,0,-5.854813795,-4.800402132,1.054411663
CVMSKRHCTWCITE-UHFFFAOYSA-N,3.2835,283.755,6,3,2,104,0.3157894737,-4.554762463,-3.500261755,1.054500708
WZOMEARVDFBWTD-JVFQMWRPSA-N,0.1065,336.229,3,2,0,106,0.6,-0.608604832,0.4460304081,1.05463524
SOKSKPNEBIDBOU-UHFFFAOYSA-N,18.0971,885.453,50,6,0,368,0,-7.248195509,-8.302893891,1.054698382
SWMGXKSQWDSBKV-UHFFFAOYSA-N,0.7035,238.197,3,4,1,88,0.6470588235,-3.5,-2.445166078,1.054833922
UMPSEGNTCDIXFF-UHFFFAOYSA-N,2.424,315.874,4,6,1,112,0.3,-2.495178771,-3.550101237,1.054922466
OUKSICCLOBOVAZ-XSBYHUFWSA-N,0.9829,229.263,5,5,1,72,0,-0.9624,0.09274248749,1.055142487
DZSKWIJNUAODIH-UHFFFAOYSA-N,3.4797,396.487,6,4,3,154,0.4137931034,-4.86987517,-3.814547637,1.055327533
WNTGYJSOUMFZEP-SSDOTTSWSA-N,1.6039,207.229,4,3,2,80,0.4,-2.251992542,-1.196443363,1.055549179
CQWOVBUUCZQIOK-UHFFFAOYSA-N,2.6016,480.393,4,1,0,142,0.5714285714,-2.6816,-3.737459828,1.055859828
SRKQWNFPTBNUKE-UHFFFAOYSA-N,-4.04493,95.533,0,1,3,32,0,1.352285044,0.2960637262,1.056221318
NYOKZHDTNBDPOB-UHFFFAOYSA-N,3.3972,326.44,4,4,1,128,0.4166666667,-3.0514,-4.107944965,1.056544965
LJPLFJPOUHWADA-UHFFFAOYSA-N,3.3972,326.44,4,4,1,128,0.4166666667,-4.10794497,-3.051399946,1.056545024
YWBVHLJPRPCRSD-UHFFFAOYSA-N,3.542,305.849,5,2,1,114,0.5714285714,-2.513299981,-3.570057957,1.056757976
RZMMKKHHNDGXPD-UHFFFAOYSA-N,3.7293,292.766,4,4,0,106,0.55,-3.703092646,-4.759893446,1.0568008
CBCKQZAAMUWICA-UHFFFAOYSA-N,2.24352,369.422,4,7,3,146,0.2307692308,-2.347414667,-3.404405511,1.056990844
YBZJPJLESWJLTK-UHFFFAOYSA-N,0.61584,592.693,14,10,8,220,0.3076923077,-4.471789558,-3.414787197,1.057002361
MLIREBYILWEBDM-UHFFFAOYSA-N,9.2642,554.853,28,6,0,230,0,-6.841087952,-5.783909492,1.05717846
RMMXTBMQSGEXHJ-UHFFFAOYSA-N,6.022,736.94,0,12,0,296,0,-9.24760863,-8.189693902,1.057914728
QKDHBVNJCZBTMR-UHFFFAOYSA-N,-3.9236,237.212,6,7,7,94,0,-1.0041,0.05390049845,1.058000498
VJXRKZJMGVSXPX-UHFFFAOYSA-N,0.098,130.143,4,3,1,52,0,0.8855791863,-0.1727109265,1.058290113
DVVGIUUJYPYENY-UHFFFAOYSA-N,-1.4955,279.811,2,1,1,104,0.3157894737,-2.894191927,-1.835810166,1.058381761
BWWVAEOLVKTZFQ-UHFFFAOYSA-N,3.1552,192.268,2,4,0,58,0.5,-4.7,-3.641123303,1.058876697
NOUQGOYNEGWDCZ-SLPGGIOYSA-N,3.3205,210.317,2,2,0,86,0,-3.539328096,-4.59859848,1.059270384
DQULIMIQTCDUAN-UHFFFAOYSA-N,3.3205,210.317,2,2,0,86,0,-4.598598509,-3.539328098,1.059270411
WYKYKTKDBLFHCY-UHFFFAOYSA-N,4.0863,352.743,2,2,0,124,0.5,-5.165438899,-4.106052911,1.059385988
JJTUDXZGHPGLLC-UHFFFAOYSA-N,0.0671,227.779,5,0,0,86,0.4,-0.0072656636,-1.066746435,1.059480771
LHSGPCFBGJHPCY-UHFFFAOYSA-N,-0.6255,169.184,3,4,2,66,0.4166666667,0.08,-0.9795368085,1.059536808
GKQHIYSTBXDYNQ-UHFFFAOYSA-M,0.29712,312.362,4,6,4,124,0.2727272727,-2.39188158,-1.3321806,1.05970098
KRLBLPBPZSSIGH-CSKARUKUSA-N,0.5011,263.297,1,3,0,102,0.3157894737,-0.5345,-1.59423044,1.05973044
JWVJIHOQHASVCJ-UHFFFAOYSA-N,1.5883,342.999,5,1,0,136,0,-4.470831066,-3.410770824,1.060060242
DRKWDZRMCXCQPP-UHFFFAOYSA-N,1.5704,296.319,10,6,0,116,0,-2.772789495,-1.712446793,1.060342702
FBCQUCJYYPMKRO-UHFFFAOYSA-N,11.2682,478.846,28,2,0,202,0,-6.98122586,-8.041682556,1.060456696
WZJZMXBKUWKXTQ-UHFFFAOYSA-N,0.1704,156.229,1,2,0,64,0,-1.302224195,-0.2417230432,1.060501152
YTHVGJSPULXGNY-UHFFFAOYSA-N,3.9971,306.818,3,4,2,104,0.6,-5.659497421,-4.598925975,1.060571446
GIZKPGCNANMOKF-CZPWWGKQSA-N,4.8568,345.792,6,2,1,126,0.5217391304,-3.954481218,-5.015337135,1.060855917
KDMAJIXYCNOVJB-UHFFFAOYSA-N,0.8855,316.357,7,6,4,122,0.5217391304,-3.1,-2.039068014,1.060931986
XWRZKLKALVJDDS-REOHCLBHSA-N,-7.7949,281.199,4,5,3,94,0,0.550997055,-0.510630499,1.061627554
SWMGXKSQWDSBKV-LURJTMIESA-N,0.5511,270.292,2,5,1,102,0.75,-2.763447259,-3.825186843,1.061739584
DXUUXWKFVDVHIK-UHFFFAOYSA-N,1.767,226.663,2,4,0,80,0.6,-1.162250286,-2.224212928,1.061962642
RHTVQEPJVKUMPI-UHFFFAOYSA-N,3.7381,194.318,4,1,0,80,0,-4.77931051,-3.716958018,1.062352492
UIWYJDYFSGRHKR-UHFFFAOYSA-N,-1.2819,222.241,2,3,0,72,0.4285714286,0.3460227367,-0.7165959655,1.062618702
UAQVHNZEONHPQG-UHFFFAOYSA-N,0.962,172.18,2,2,2,68,0,-0.8723707236,-1.934999943,1.062629219
UZKWTJUDCOPSNM-UHFFFAOYSA-N,0.962,172.18,2,2,2,68,0,-1.935,-0.8723707199,1.06262928
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,1.3175,152.149,1,3,1,58,0.5454545455,-0.782076614,-1.844813788,1.062737174
MRBFGEHILMYPTF-UHFFFAOYSA-N,-1.7233,252.278,6,8,3,98,0.3333333333,-2.081733093,-1.018909946,1.062823147
QNDGQRJVVZJMJO-UHFFFAOYSA-N,1.068,208.26,2,4,2,68,0,-1.5241,-0.4610988115,1.063001189
CZWHCHAGVJACTE-UHFFFAOYSA-N,-0.3178,415.496,6,6,1,144,0.3928571429,-2.167841325,-3.231050178,1.063208853
IUBSYMUCCVWXPE-UHFFFAOYSA-N,1.116,173.171,1,2,0,64,0.4615384615,-2.327317556,-1.263906948,1.063410608
XCSRVVVSIMSNMV-UHFFFAOYSA-N,-0.79338,574.547,6,13,4,220,0.487804878,-1.382748604,-2.446299992,1.063551388
DBYGTBWHDSPWSZ-UHFFFAOYSA-N,3.3185,300.358,6,4,2,116,0.5454545455,-2.405757197,-3.469455943,1.063698746
ALYNCZNDIQEVRV-UHFFFAOYSA-N,0.967,137.138,1,2,2,52,0.6,-0.40000001,-1.463699977,1.063699967
INHPISRLZMRZBK-UHFFFAOYSA-N,2.7827,259.353,6,4,2,102,0.5263157895,-2.304650307,-3.368479949,1.063829642
RLNXZCRXJHNVQY-UHFFFAOYSA-N,3.6519,239.299,3,3,0,82,0.7058823529,-5.4,-4.335811689,1.064188311
XTSSXTWGEJTWBM-FQEVSTJZSA-N,4.2946,273.807,2,1,1,100,0.6315789474,-3.400013275,-4.464371981,1.064358706
XTVOFWWZDFAMRO-UHFFFAOYSA-M,4.2946,273.807,2,1,1,100,0.6315789474,-3.400013275,-4.464371981,1.064358706
UFGACSXJDNIRCR-VXUSHFPBSA-N,5.8385,523.114,17,6,0,202,0.3333333333,-7.514473886,-6.450108793,1.064365093
ZQPXSRTZFYHSFB-UHFFFAOYSA-N,3.5062,330.185,1,3,1,100,0.6,-2.759845447,-3.824845825,1.065000378
CLYVDMAATCIVBF-UHFFFAOYSA-N,3.6628,364.008,2,0,0,60,0,-5.748197572,-4.683164081,1.065033491
SXGYZCMGVZKIPJ-UHFFFAOYSA-N,4.0942,322.452,5,2,0,126,0.5,-3.41504339,-4.480215425,1.065172035
DTRYRQSAXWHXNC-UHFFFAOYSA-N,2.5816,342.414,6,4,1,132,0.48,-2.602585398,-3.667971044,1.065385646
BPEUAZQCLHIVHY-UHFFFAOYSA-N,1.8682,278.311,0,2,2,104,0.5714285714,-5.024574623,-3.959093658,1.065480965
MKARNSWMMBGSHX-UHFFFAOYSA-N,2.5941,196.183,7,4,0,74,0,-0.6592,0.4063000083,1.065500008
KDFFXYVOTKKBDI-UHFFFAOYSA-N,2.5941,196.183,7,4,0,74,0,0.4063,-0.6592000127,1.065500013
QEWYKACRFQMRMB-UHFFFAOYSA-N,7.4232,530.503,8,5,1,188,0.7027027027,-6.712689826,-7.778265572,1.065575746
YVWZWRFAFZRJGU-UHFFFAOYSA-N,0.2294,74.083,1,2,0,30,0,1.1303,0.06467288762,1.065627112
IHDMJEPWSOHAAL-UHFFFAOYSA-N,2.2177,311.381,4,4,2,120,0.5217391304,-2.593471621,-3.659679997,1.066208376
AHPSBPRPKMMFHX-UHFFFAOYSA-N,6.0147,480.734,10,4,4,198,0,-8.135362184,-7.068978224,1.06638396
YECBIJXISLIIDS-UHFFFAOYSA-N,2.2249,267.416,5,4,2,96,0,-1.642547375,-2.709378428,1.066831053
APOAEUBPCAZTDV-HWKANZROSA-N,1.7256,224.216,4,4,1,86,0.3125,-2.567048835,-1.50002247,1.067026365
FMGBDYLOANULLW-UHFFFAOYSA-N,3.1171,273.727,1,5,0,96,0.3157894737,-4.87,-3.802483026,1.067516974
OZVILYXCMAQHFM-UHFFFAOYSA-N,3.0813,740.946,6,6,2,290,0.2222222222,-5.57,-4.502295423,1.067704577
NRNCYVBFPDDJNE-UHFFFAOYSA-N,1.1471,208.257,6,3,2,82,0.4,-2.643738467,-1.575962164,1.067776303
FPVKHBSQESCIEP-JQCXWYLXSA-N,2.6242,317.813,8,5,0,120,0.2857142857,-2.134811637,-3.202611622,1.067799985
